Sentence,Toxicity Level,Tone,Language,Implied Sentiment,Negative Connotations
የት? ባንድ በኩል የሚወራው ሌላ ነው በሌላ በኩል ጦርነት እንዲቆም ነው፤ ግራ ያጋባል,Medium,serious,emotional and critical,concerned,"ጦርነት, ግራ"
ማን የተሻለ ሀሳብ እንዳለው  ኮመንታችንን አይቶ ህዝብ ይፍረደን።,Medium,aggressive,critical and confrontational,defensive,ይፍረደን
ለዚህ ሰውየ ያለህን ፍቅር ፤ የተወሰነውን ያህል ለራስህ ወንድሞችም የሚኖርህ ከሆነ ሀገራች  እንዲህ አይነት ችግር ላይ ላትገባ ትችላለች ?,Low,questioning and reflective,neutral and speculative,concerned,ችግር
አርቀን የምናስብ ከሆነ በሰው ሃዘን ልንደሰት አይገባም,Low,advisory,reflective and moralistic,cautious,ሃዘን
ትገርማለህ ፤  ትርስት ፈንዱን እኮ አብይ ቤቱን ሊሰራበት አይደለም የሚጠይቀው የኢትዮጵያን እናት ከሞት ለማዳን እንጂ፡፡,Low,formal,critical,serious,ሞት
በፍፁም እንደ አንዳርጋቸው ያሉ ህይወታቸውን ለወገናቸው መብት በቀጥታም ሆነ በተዘዋዋሪ የሰዉ ጀግኖችን የሚያጥላሉትን ከነዚህ ሰው የሚያጠፋ መሳሪያ ከሚሰሩት ለይቼ አላያቸውም,Medium,critical,aggressive and accusatory,negative,"የሚያጥላሉት, የሚያጠፋ, መሳሪያ"
ያልከውን ማመን ይከብዳል እያየን ያለንው ሌላ ስለሆነ,Low,contemplative,reflective,skeptical,ይከብዳል
ፕሮፌሰር ከነበረ ሰው እና ትልቅ የትምህርት ተቋም ሲመራ የቆየ ሰው እንደዚህ አይነት እምነት ያፈረሰ ስራ ውስጥ መሳተፉ በጣም ያስነውራል።,Medium,critical,analytical and judgmental,disapproving,"እምነት ያፈረሰ, ያስነውራል"
አይ አንቺ ምን እዚህ ውስጥ ከተተሽ,Medium,confrontational,informal,negative,"እዚህ, ከተተሽ"
ጥሩ መሪ አልነበረም፡፡,Medium,resigned,critical,negative,አልነበረም
ሐበሻ ላይ የለመድከውን ሌላው ላይ የሚሰራ መሰለህ? አታሰድበን እንጂ,Medium,informal,confrontational,negative,"የለመድከውን, አታሰድበን"
በፍቃዱ የተባለው ሰው ብሎገር ለመባል ሁሉንም መቃወም ያለበት ይመስለዋል። የቀደመው ያ መጥፎ ጊዜን ማስታወስ አልቻለ ይሆን ?,Medium,critical,conversational and informal,negative,"መቃወም, መጥፎ"
ዛሬ ነገሮች ተለውጠዋል፤ ይህን የሚያቀርበው ሚዲያ እኮ እኛ ላይ ጥሩ ያልሆኑ ነገሮችን ሲያወራ ነበር,Medium,critical,analytical and evaluative,negative,ጥሩ ያልሆኑ ነገሮች
አሁን ዶ/ር መረራ አራት ኪሎ መግባት እንጂ ስድስት ኪሎ አይፈልግም:: ስድስት ኪሎ ግባ?,Low,informal,neutral and somewhat questioning,ambiguous,none
ሀገር የሚያፈርስ እንደዚህ አይነት ከህግ ውጪ ያሉ በምናለብኝነት የሚደረጉ ነገሮች እንጂ እንደ አሜሪካ ያሉ የውጪ ሀይሎች አይደሉም,Medium,critical,assertive and accusative,negative,የሚያፈርስ ከህግ ውጪ በምናለብኝነት የውጪ ሀይሎች
እስቲ አንተ ቅቡልነት ያለው ፓርቲ ንገረን ከ ብልጽግና ውጪ፡ ትገርማለህ,Medium,confrontational,informal and derisive,critical,"ቅቡልነት, ትገርማለህ"
ምን አገባህ ኢትዮጵያ የሚከፈልህ ገንዘብ ከትንሽ ጊዜ በኃላ ይቆማል ያንጊዜ ይህን አይነት ተለዋዋጭ እይታህን ከኢትዮጵያ ታነሳለህ::,Medium,accusatory,critical and implied,skeptical,"ተለዋዋጭ እይታህን, ታነሳለህ"
የሚዘፍኑትን ትልልቅ ሰዎች ትፍልጊያለሽ ? እሱን ብዙ ግዜ Ethio360 አይተሽዋል ብዬ እገምታለሁ,Low,neutral,conversational,curious,None
እውነትሽን ነው እኔ እኮ ኬፕታውን መስሎኛል,Low,informal,conversational and casual,neutral,none
ከዚህ በላይ ከእርሱ ብዙም የምንጠብቀው ነገር የለም,Low,disappointed,neutral,pessimistic,none
አብዲ ኢሌ ከአብይ ጋር አንደመርም የሚልን በትዕግስት አናልፈውም በማለት በይፋ መናገሩን ሰዎች እያስነበቡን ነው።,Medium,critical,assertive and decisive,resistant,በትዕግስት አናልፈውም
ራሱ ደጋፊ አይደል እንዴ?? ደጋፊን ደጋፊ እንዲያወግዝ ስትጠብቅ.አሳማ ክንፍ ታወጣና ትበራለች,Medium,challenging,colloquial and emotional,critical,ደጋፊን ደጋፊ እንዲያወግዝ
ይህ ፕሬዚደንት የተባለው ብስለት የለውም፡፡ ኢትዮጵያ በልጆቿ ታፍራ እና ተከብራ ለዘላለም ትኑር,Low,patriotic,declarative and motivating,positive,none
ቡድን የመፍጠር ጉዳይ ላይ የተጠመደ,Low,neutral,informative,neutral,none
አብንን ከቀናት በፊት  ስሙን በተሳሳተ መልኩ ያነሱት አምባሳደር ሱሌይማን እና የሰበታ ከተማ ከንቲባ?? የወይራ ዘይት እንደቀቡት ተገንዝበዉ ይሆን?,Medium,"questioning, slightly accusatory",informative with a skeptical undertone,skeptical,"ተሳሳተ, ተገንዝበዉ"
ትገርማላችሁ። ከእናንተ በለይ ብልጥ ያለ አይመስላችሁም። ያ ምንም አያቅም ብለህ የናቅከው እንኳን ብሁለት ሳምንት ውስጥ ጥሎህ እነደሄደ እይ ።,High,sarcastic and disparaging,offensive and dismissive,negative,"ትገርማላችሁ, አይመስላችሁም, ያ ምንም አያቅም"
እባክዎን ይህንን እንደገና ይላኩ,Low,polite,respectful and straightforward,requesting,none
እሱ ስለ ኢትዮፕያ ስለ ሰላምዋ ስለ ፍትህ ያስባል ብለን ማሰባችን ስህት ነው የሚሆነው,Medium,skeptical,critical and opinionated,negative,ስህት
ክንግዲ ሽር ሽር የለም እዛው አገር ውስጥ ተቀመጥ,Medium,confrontational,colloquial and dismissive,critical,"ክንግዲ, ሽር ሽር"
እኔን ወይም ጓደኛዬን አትናገር,Medium,commanding,directive,negative,አትናገር
ጥሩ ስላልነበርክ በመልሱ ጥሩ ያልሆነውን አገናኘህ,Medium,critical,direct,disapproval,ጥሩ ያልሆነውን
እህላችነን ወስደው ተመልሶ እርዳታ ብላ ነው የምትሰጠን,Medium,accusatory,critical,negative,"ወስደው, ተመልሶ"
እስከመቼ እግዚአብሔርን ትክዳለህ? ኃጢአቶችህ ገነትን ይመርዛሉ አለመታዘዝዎ ምድርን እየመረዘ ነው ፡፡,High,accusatory,confrontational and hyperbolic,critical,"እግዚአብሔርን ትክዳለህ, ኃጢአቶች, አለመታዘዝ"
ቤት ውስጥ ሁሉም ቀለሜ ሆነው አንተ ብቻ ልዮ ስትሆን ያለው ስሜት>>>>>,Medium,accusatory,emotional and critical,negative,ቀለሜ
እንተም ካናዳ ስለሆንክ  እንጂ አይቀርልህም።ያንተ እይነቶቹ ደገፊዎችን ግን የትግራይ ህዝብማ ለኛ መስረታችን ነው ።,Medium,confrontational,derogatory and accusatory,hostile,"እይነቶቹ, ደገፊዎች, አይቀርልህም"
ይህ ሰው በቦታው የተገኘ አይመስለኝም፤ ምንም የሚያቀው ነገር የለም,Medium,critical,judgmental,negative,"አይመስለኝም, ምንም የሚያቀው ነገር የለም"
እራሱ ጥቆማውን ጠቁሞ ብሩን ሊበላ ይመስላል ፡፡ እባክህ እድሉን ለኛም ስጠን እና ኑሮችንን እንቀይር፡፡,Low,requesting,persuasive and expressive,hopeful,"እራሱ, ጠቁሞ"
ከፖለቲካ አንፃር ብዙም የሚጠቀስ ሰው ባይሆንም ሁኔታው ያሳዝናል፡፡ ነፍስ ያጠፋው ማን ሊሆን ነው ?; መልእክቱስ ?,Medium,questioning and reflective,critical and contemplative,concerned and accusatory,"ያጠፋው, ያሳዝናል"
አዎ.አሪፍ ነበር። መሬት ላይ ያለውን ሃቅ ለሚረዳ በጥያቄዎቹ ቀጥተኛ አለመሆን ይበሳጫል። የአብይን ሊንክ ካለ አጋራና,Low,formal,informative and slightly critical,neutral,ይበሳጫል
እንዲህ አይነት አስተያየትም ሆነ ሂስ የመስጠት መብት የለህም። መጀመሪያ ሁከት እንዲነሳ ምከንያት የሚሆኑ ሰዎች መደገፍ አቁም።,High,dismissive and authoritative,confrontational and argumentative,negative,"ሁከት, ተነሳ, አቁም"
በግራም በቀኝም ከተሰለፉ የ60ዎቹ ትውልድ አባላት ጋር ያላችሁን ርዕዮተ-ዓለማዊ ርቀት ጠብቁ። እንደነዚህ ያሉ አስቸጋሪ ፖለቲከኞች,Medium,critical,directive,negative,አስቸጋሪ ፖለቲከኞች
ጥንቅር ብሎ ይቅር ኣለ ክክ እኔ ደግሞ ያጣ እንትን ተራግሞ ይሄዳል እልሃለሁኝ,Low,informal,conversational and colloquial,frustration,"ኣጣ, ክክ"
ሰው ለብጤው የላከው መስሎት ይህን ወደ እኔ ሰደደው በመልክቱ ተራነት ብስቅም የላከው ማንነት ሲገለጥብኝ ለላኪው ያለኝ አክብሮት ኢቶጲያዊ ሰብአዊ ግምት ተመሰጣጠረብኝ,Low,reflective,formal and descriptive,mixed,ብስቅም
በግምት አውቅሻለሁ ማለት ትክክል አይደለም,Low,neutral,plain and straightforward,disagreement,none
ቶለሳ ወሬ የሚነግራው ሰውዬ ከእንግዲህ ወዲያ ስለማያገኝና ተመልከች ስለማይኖረው ገንዘብ ሽቀላ ወደ ሌላ አዙሩል። እትዮጵያዊናት ትቶዋል። ተጠንቀቁ ።,Medium,cautionary,warning and negative,concerned,አዙሩል፤ ስለማይኖረው፤ ሽቀላ። ትቶዋል። ተጠንቀቁ።
የነሱን ገንዘብ እየወሰድክና እያሰርክ ማን የሚታለል ያለ መስሎህ ነው? እግዚአብሔር የንፁሃንን እምባ ይፋረዳል።,Medium,accusatory,confrontational and religious,negative,"አሰርክ, ይፋረዳል, እምባ"
አንተ እራስህን ሆነህ ባለመገኘትህ  ባየሁህ ሰአት ጥሩ ስሜትን  አይሰማኝም,Medium,displeased,expressive and negative,negative,"እራስህን ሆነህ, አይሰማኝም"
ንፁኀንን በድልሀል፤ አንተን ለስልጣን አላስብህም,Medium,condescending,confrontational,disparaging,"ንፁኀንን, በድልሀል"
ይቺ ሴት ግን ምንድን ነው የምታጨሰው:,High,aggressive,disparaging,negative,"ሴት, ምንድን, ነው, የምታጨሰው"
ትናንትና እነማን ስክነት እና መረጋጋት እንዳሳዩ እነማን ደግሞ ግጭት ለመፍጠር ሲሯሯጡ እንደዋሉ ታዝባችኋል አይደል? ሁሌም ሰላምን የሚፈልጉትን ከማይፈልጉት በጥንቃቄ መለየት ያስፈልጋል፡፡,Medium,cautionary,informative and advisory,concerned,"ግጭት, ሲሯሯጡ, አይደል"
በቂ መረጃ ይዘሽ ሀሳብ ብትሰጪ ነው የምንቀበልሽ ፤ መልሰን ብንጠይቅሽ መልስ ከሌለሽ አስቸጋሪ ነው,Medium,demanding,imperative,critical,አስቸጋሪ
እስቲ መጀመሪያ የተጫዋቾቻችሁን ደሞዝ ክፈሉ,Low,commanding,direct and assertive,urgent,none
እየፎከርክ ከርመህ ከኮቪድ ለማምለጥ እጅህን ለይ ጓንት ስታደርግ ሰይ ምን ልበል።,Medium,commanding,directive,discouraging,"እየፎከርክ, ኮቪድ"
ገና ምን አይተሽ  የጉራጌው የጋምቤላው የሱማሌው የደቡቡ የሲዳማ ልዩ ሃይል አንድ ላይ የተበበራል,Medium,informal,informative and potentially divisive,critical,ልዩ ሃይል
የምትገርም መርጦ አልቃሽ እና ወገንተኛ ነህ,High,hostile,disparaging,negative,"መርጦ አልቃሽ, ወገንተኛ"
ባክህ ስትል ሰምታህ ነው የሚሆነው.,Medium,informal,disparaging,negative,ስትል
አሁንም ኢትዮጵያ ነው እኮ ያለው,Low,informal,conversational,assertive,none
በደንብ ሳቅ ፤ ግን መልሱ ተቃራኒወ እንዳይሆን,Low,cautious,advisory and instructive,concerned,ተቃራኒወ
ድሮ እረኛ ምን አለ? በማለት ነገስታቱ መረጃ ይሰበስቡ እንደነበረው የአሁኑም መንግስት ጥቂት ወጣችን ለዚያ አሰማርቶ እየሰራ ያለ ይመስላል,Low,neutral and observational,informative and reflective,neutral,none
አንተ ለፈጠርከው ችግር መልሶ መልሱ ይደርስሀል,Medium,critical,accusatory,negative,"ችግር, መልሱ"
ሐገር ቤት ደውለህ የምትሰማው ነገር ሁሉ ደስ የማይል ነው፤ ብሄረኛ ይህን ያህል ሰው ገደለ ፣ አፈናቀለ። በኮቪድ ብዙ ሰው ህይወቱ አለፈ። ጠ/ሚር አቢቹ የሴት ጥቃት አይግረማቹ፤ ውሃ ከሰማይ ላ,High,serious and accusatory,expressive and critical,negative and critical,"ሰው ገደለ, አፈናቀለ, ብዙ ሰው ህይወቱ አለፈ, የሴት ጥቃት አይግረማቹ"
ልጅ ለናቷ ምጥ አስተማረች አንተ ስለ ኢትዮጵያዊነት እና ስለፍቅር ልትመክረን መሞከርህ ይገርማል,Medium,sarcastic,informal and critical,disapproving,"ልጅ ለናቷ ምጥ, ይገርማል"
ትዊተር ላይ ብዙ መፎከር ላንተ ወንድነት ነው የመሰለህ።,Medium,disparaging,critical,condescending,መፎከር
ራስ ተፈሪ ወንድ ልጅ ወልደው ተሰማ እሸቴ ሊጎበኟቸው ሄደው «እንኳን ደስ ያለዎ . ዛሬ ወንድ ወጣዎት» አሏቸው - ትንሽ ለፈገግታ,Low,informal,conversational,light-hearted,none
ይሄ አወሉ የሚባል ነገሮች በትክክል የማይሰሩለት ሰው አለ እንዴ?,Medium,critical and questioning,conversational and potentially confrontational,disapproving,"ይሄ አወሉ, በትክክል የማይሰሩለት, ሰው አለ"
ይቅርታ፡ አርቆ የማያስብ ሰው ከአፉ ትርፍ ቃል ቶሎ ያወጣል ለማለት ፈልጌ ነው፡፡,Low,polite,descriptive and neutral,apologetic,የማያስብ
ምነው ኣንቺ ደገፊ። በሬ ሆይ በሬ ሆይ ነው ነገሩ።,Medium,derogatory,insulting,disdain,"ደገፊ, በሬ"
