Sentence,Toxicity Level,Tone,Language,Implied Sentiment,Negative Connotations
"Ist doch wahr, ich finde dieser Person fällt es manchmal schwer zwei zusammenhängenden Sätze zu sagen und sinnvoll finde ich sie auch nicht",Medium,disparaging,opinionated and critical,negative,"schwer, nicht sinnvoll"
Das darf man bei den Grünen nicht so eng sehen! 😎,Low,informal,casual,light-hearted,none
Quatsch! Das ist die deutschfeindliche Schuld von ihnen und ihrer Kanzlerin!,High,accusatory,derogatory and informal,negative,"Quatsch, deutschfeindliche, Schuld"
Jakarta nur Islamisten !!! sie wollen Christen verfolgen ....!!!,High,aggressive,accusatory and inflammatory,hostile,"Islamisten, verfolgen"
"Frauen u Christen bekommen Extraunterkünfte, um sie vor den #Asylbewerbern zu schützen.U wer schützt die Deutschen wenn die rausgekommen?",High,hostile,informal and discriminatory,xenophobic,"#Asylbewerbern, schützt, rausgekommen"
"Da diese Meldung von den Unterstützern Merkels kommt, würde ich sagen das diese Meldung der Tagesschau gelogen ist!! Unehrliche Presse und lügende Medien",High,accusatory,informal and aggressive,negative,"gelogen, unehrliche, lügende"
Wer so redet sollte liebr leise sein,Medium,dismissive,informative,negative,leise
"Ach ja stimmt, Eure Religion...",Medium,sarcastic,informative and dismissive,disrespectful,none
"Obergrenze 😂😂😂 Hoffentlich haben es die Bayern endlich begriffen, dass man ihren Politiker und seinen Haufen lieber nicht gewählt hätte 😜",Medium,sarcastic,informal and critical,negative,"Haufen, nicht gewählt"
Welch ein Quatsch - überlegt die Wahlergebnisse obwohl sie äußerst selten eine Bühne bekommen ihr Träumer,Medium,dismissive,critical and informal,negative,"Quatsch, Träumer"
Du meinst intersexuell und intersexuell ist kein Geschlecht sondern eine biologische Variation die man von geburt aus leider hat,Medium,informative with a hint of pity,neutral,sympathetic with an undertone of negativity,leider
Das Video ist gesperrt - aus urheberrechtlichen Gründen - durch die Presse.,Low,formal,informative,neutral,gesperrt
Bin 1947 geboren und habe mit diesem ganzen Kram nichts am Hut! Basta!,Medium,assertive,colloquial,frustrated,"ganzen, Kram, Basta"
"Der ist nicht der größte Experte. Wer behaupte, daß die Türken Deutschland aufgebaut haben den kann ich nicht für voll nehmen.",High,dismissive,informative and neutral,disparaging,"nicht der größte Experte, nicht für voll nehmen"
"Schäuble zur Lage in der Türkei: 'Das erinnert mich daran, wie es in der DDR war' Was weiß dieser Mensch von der DDR 🤢",Medium,confrontational,critical,negative,🤢
Jetzt warte ich nur noch darauf bis sich der Grüne Volker Beck zu Wort meldet. Aber der Pudert sich gerade die Nase. :-),Medium,sarcastic,colloquial,dismissive,Pudert sich gerade die Nase
Todenhöfer ist ein unehrlicher linker Islamlobbyist. Leider sehr einflussreich,High,hostile,derogatory,negative,"unehrlicher, linker, Islamlobbyist, leider"
"Habe einige Male für ihn dolmetschen müssen - frag mich besser nicht. Und wenn er Merkel sieht, freut er sich",Low,informal,casual and anecdotal,casual,none
#Lindner schmeichelt sich heute Abend schon wieder bei #Merkel ein #FDP,Low,informal,colloquial,critical,schmeichelt
Georg Restle treibt immer noch sein Unwesen gespickt met Nachrichten u Fake News gegen die AFD in d ARD dieser Journalist gehört gekündigt,High,aggressive,derogatory and inflammatory,hostile,"Unwesen, Fake News, gehört gekündigt"
Mir ist die SPD komplett egal.. SCHEINHEILGSTE PARTEI DEUTSCHLANDS !!!,Medium,aggressive,emotional and critical,negative,SCHEINHEILGSTE
Dortmund. Die Dortmunder werden von Leipzig hergespielt. Großartig!,Medium,informal,critical,negative,hergespielt
"War das Wochenende im Ruhrpott unterwegs. Überall schwangere, muslimische Frauen mit vielen Kindern #Islamisierung",High,hostile,discriminatory and provocative,negative,"schwangere, muslimische Frauen, Islamisierung"
Niet laten misleiden....dat zijn vrijwilligers die zo snel mogelijk dit land wilden verlaten..!,Medium,accusatory,derisive and dismissive,negative,"misleiden, zo snel mogelijk dit land wilden verlaten"
Ausgangssperre für Asylbewerber und Migranten!,High,imperative and exclusionary,authoritative,discriminatory,Ausgangssperre
Diese @USER_0 sieht immer mehr aus wie andrea nahles in anderen Klamotten. #maischberger,Medium,derogatory,sarcastic,negative,"immer mehr aus wie, in anderen Klamotten"
"Ja, die Suppe wird solange aufgekocht, bis jeder völkisch Denkende erbrechen muss.",High,hostile,aggressive,disdainful,"völkisch, erbrechen"
Hoffentlich finden Sie alle!,Low,hopeful,polite and encouraging,positive,none
Mit dieser GROKO geht die Masseneinwanderung der Islamischen Einwanderer ohne Begrenzung weiter faulen Zauber beenden AFD wählen,High,hostile,accusative and imperative,aggressive,"Masseneinwanderung, Islamischen, faulen Zauber"
MrTrump sie waren mir mal Sympathisch mit ihrer Aussage Das sie Die Merkel Loben das hat mich enttäuscht.,Low,disappointed,personal and opinionated,negative,enttäuscht
Auswahl wohl eher Dschungelcamp Niveau...D Promis😂😂. Maybrit bleibt schon der Politik treu...,Medium,dismissive and sarcastic,colloquial,negative,"Dschungelcamp Niveau, D Promis"
"In ihrem Land war dass so nicht möglich, aber bei uns kann man dass ausleben, dank freier Meinungsäußerung. Wir Deutsche sind die leidtragenden!",Medium,defensive,assertive and slightly accusatory,resentful,leidtragenden
"Im Grunde hätte Dir Bosbach eine Standpauke. geben müssen, dass Dir der Fächer davongeflogen wäre.",Medium,critical,informative,disapproving,Standpauke
Genau. Die Franzosen haben nichts gelernt! Ihr Untergang ist selbstverschuldet.,High,aggressive,derogatory and accusatory,hostile,"nichts gelernt, Untergang, selbstverschuldet"
wer in die #Türkei fährt ist selber schuld wenn er dort in den Knast geht,Medium,judgmental,informative and harsh,blameful,"selber schuld, Knast"
Wirtschaftskriminalität unter der Führung Merkels! Thema: WIE BESCHWINDELN WIR DAS VOLK NOCH BESSER UM UNSEREN PROVIT ZU MAXIMIEREN! Mafia!!!,High,aggressive,inflammatory and accusatory,hostile,"Wirtschaftskriminalität, BESCHWINDELN, PROVIT, Mafia"
Wat voor politici? Ik zie altijd alleen maar huichelaars en parasieten.,High,derogatory,colloquial and accusatory,hostile,"huichelaars, parasieten"
Kleiner Nachhilfetipp für Trump: Die Japaner verkaufen 10 x mehr Autos in Amerika. als die Deutschen. Was stimmt da in seiner Wahrnehmung nicht?,Medium,sarcastic,informal,critical,was stimmt da in seiner Wahrnehmung nicht
"War das heute herrlich in Szczeciner Einkaufszentren > keine Nordafrikaner lungerten rum, stressfreies Einkaufen, dicke Baiser-Torte, super Kaffee😜",High,informal,expressive and biased,discriminatory,keine Nordafrikaner lungerten
"Sie zeigen die nackten Brüste einer Frau. Ich habe Sie aufzufordern, das Bild sofort herauszunehmen.",Medium,assertive,persuasive and direct,disapproving,"nackten, aufzufordern, sofort"
Rettet die deutsche Frau vor dem Multikuliti Wahn,High,urgent and alarmist,emotive and provocative,xenophobic,Wahn
"Berichterstattung der öffentlich-rechtlichen gegen Trump, abstoßend diese unehrlichen Anhänger Merkels!!!",High,aggressive,opinionated and derogatory,hostile,"abstoßend, unehrlichen"
Schießt doch die Raketen von Kim ab und 'prostituiert' nicht. ständig. Handelt endlich mal.,High,aggressive,hostile and commanding,anger and urgency,"prostituiert, Schießt"
Das macht echt traurig...ich schäme mich dermaßen für meine Landsleute ..!,Medium,expressive,emotional and personal,disappointed,"traurig, schäme"
"Es gibt bei uns keine Pressefreiheit mehr. Wir sind in einer schwierigen Sitation, wie Simbabwe!",Medium,alarmist,informative and critical,negative,"keine Pressefreiheit, schwierigen Situation, Simbabwe"
"Fritz, Deutschland machte mit! Merkel wollte Bush g@USER_2 @USER_0 Gut gemacht Mr. Präsident! Die Person mal wieder richtig vorgeführt!😂😂👍",Medium,mocking,sarcastic,negative,vorgeführt
Lasst die ISIS-Frau wo sie ist.Ein Gefährder weniger.,High,aggressive,informative and subjective,hostile,"ISIS-Frau, Gefährder"
Die Herausforderung mit Afrika fliegt uns bald um die Ohren....wir sind übersät mit Problemen und die werden wir nie wieder los...!,Medium,frustrated,informal and negative,pessimistic,"Herausforderung, fliegt uns bald um die Ohren, übersät mit Problemen, nie wieder los"
"Liebe Freunde, lasst euch nicht hinreißen.",Low,friendly,advisory and informal,warning,none
Stimmt aber dazu ist er zu naiv.,Medium,dismissive,colloquial and critical,negative,naiv
Für Pädophilie gibt es keine Härtefälle Hier gelten Deutsche Gesetze und sonst nichts!,Medium,assertive,informative,strict,"Pädophilie, Härtefälle, nichts"
Horst #Seehofer ist für mich nicht mehr ernszunehmen #CSU,Medium,dismissive,disparaging and direct,negative,nicht mehr ernstzunehmen
"Merkels Niveau reicht nicht einmal für eine EHRLICHE Diskussion mit einer Putzkraft, Lug u Trug zeichnen eben ihren Charakter aus",High,derogatory,judgmental and offensive,negative,"Lug, Trug"
Mir persönlich ist die grüne Partei komplett egal,Low,informal,informative and neutral,indifferent,none
Wer Politik macht wie die SPD denkt nicht an das Volk,Low,critical,informative,negative,nicht
Die wollen von nix ablenken. Die sind naturgemäß so naiv.,Medium,informal,colloquial,condescending,"ablenken, naiv"
"Deutsche können ja übersehen werden, aber wehe einem Asylbewerbern wird's Geld gestrichen!",High,aggressive,informal and discriminatory,hostile,"übersehen, wehe, gestrichen"
"FY Gefallen wollen nur die Leute aus der SPD, und zwar IM Erika.",High,aggressive,offensive,hostile,FY
0 Asylbewerber in Wittenberg und nicht anders.,Medium,assertive,informative and exclusionary,negative,none
Seehofer  ....er hatte nur kurz seine Momente wurde aber schleunigst zurechtgestutzt...😃. Als Beweis dafür trägt er sein Haar jetzt auch kürzer ....😃,Medium,sarcastic,colloquial,mocking,zurechtgestutzt
"Stimmt, und Merkel als Reinfall für das deutsche Volk und Europa!!!. Diese unaufrichtige Person sollte lieber ganz still sein!!!😡😡😡",High,aggressive,derogatory,negative,"Reinfall, unaufrichtige, still sein"
"Sie sind leider ohne Bildung und ohne orthographische. Grundkenntnisse berechtigt, Ihre politische Meinung kundzugeben..",High,derogatory,informative,condescending,"leider, ohne Bildung, ohne orthographische Grundkenntnisse"
Wie zouden ze nou meer kunnen weten dan wij?,Medium,dismissive,informal and questioning,negative,none
Diese Leute machen unsere Welt nur schlechter...!!,Medium,frustrated,conversational and emotional,negative,schlechter
"Kaum haben Grüne ihre Meinung rausposaunt, kommt der nächste Standpunkt!",Medium,dismissive,colloquial and critical,frustration,rausposaunt
und wenn die eingeladen werden kommen die nicht zu Wort weil die zu klug für die anderen sind.,Medium,informal,judgmental and dismissive,condescending,"zu klug, nicht zu Wort, für die anderen"
"glauben sie mir , die meisten die hier ihre hass Kommentare abgeben sind Sozialhilfeempfänger :) habe so meine Erfahrung mit euch",High,aggressive,derogatory and biased,disparaging,"hass, Sozialhilfeempfänger"
"Nein, das bestimmen die Leute in den Konzernen! Aldi macht z.B. nicht mit!",Medium,assertive,informative with a hint of frustration,critical,"bestimmen, Konzernen"
"Egal wo ich in PL für öffentl. AG u Kommunalpolitiker dolmetschte, Deutsche Spitzenpolitiker werden bei ihnen nicht mehr ernst genommen😜",Medium,ironic/sarcastic,informal,disrespectful,nicht mehr ernst genommen
"Gabriel, was bist Du für ein. Geselle. Versuche nicht, Frau Dr. Merkel zu verärgern.",Medium,condescending,dismissive and slightly confrontational,disapproving,verärgern
Die Menschen aus der Türkei dringen hier ein und wollen uns ihre Art zu leben aufzwingen. Und. beschimpfen unsere entscheidungsunfähigen Politiker als rechtsextrem.,High,accusatory and inflammatory,hostile and confrontational,negative and xenophobic,"dringen, aufzwingen, beschimpfen, entscheidungsunfähig, rechtsextrem"
Das Auswärtige Amt ignoriert die Menschenwürde und auf Art.6 GG !!! Übrigens geführt von der SPD !!!,Medium,accusatory,informative and critical,negative,ignoriert
Der deutsche hat sich entschieden....jetzt wird alles nur noch schlimmer....,High,pessimistic,colloquial and negative,critical,schlimmer
"Kahane, 'Extremismus-Expertin'??? 😂😂😂 Hinterlistig schnüffeln, trifft`s eher 😜",Medium,sarcastic and mocking,informal and derogatory,negative and dismissive,"Hinterlistig, schnüffeln"
"SPD ist für DE nicht wählbar, sie fordert d Familiennachzug für alle Muslimischen Migranten Forderung von Malu Dreyer Schulz. AFD",Medium,contentious,political and provocative,critical,"nicht wählbar, Muslimischen Migranten"
"Salvatore, siehst Du nicht, wer da aus Afrika kommt? Wenn Du diese. Einwanderer willst, dann füttere sie selbst, und sitz.",High,aggressive,derogatory and dismissive,hostile,"Einwanderer, füttere, sitz"
May muß die Unordnung der Männer aufräumen..,Medium,assertive,direct and biased,critical,Unordnung
"An Tagen wie heute fragt mann sich echt wer naiver ist, die Regierung oder die Verfassungsrichter!? #maischberger #DrittesGeschlecht",Medium,critical,informative and accusatory,negative,naiver
Rainer würde ich nicht mal.für 1 Millionen wollen,Medium,disdainful,informal,negative,nicht wollen
Die SPD ist heute so überflüssig wie die Haare an meinem Allerwertesten.. Die neue Volkspartei ist die AFD.. #illner,High,derogatory,informal and offensive,disparaging,"überflüssig, Allerwertesten"
"Alle diejenigen die nicht politisch korrekt sind, sind Verbrecher. So sehen das heutzutage Medien, Politiker und Toleranz Fanatiker. Naives Deutschland.",High,accusatory,inflammatory,negative,"Verbrecher, Fanatiker, Naives"
Die Liste der ungebildeten Menschen ist enorm....aber warum gehören die meisten der Grünen Partei an..??,High,confrontational,derogatory,disparaging,"ungebildeten, enorm"
"Dobrindt, das stimmt nicht. Es gibt keine illegale Software. Es gibt nur illegale. Vorschriften und hinterlistige Politiker. Ab mit Euch.",High,aggressive,accusatory and confrontational,hostile,"illegale, hinterlistige, Ab mit Euch"
Was soll man schon von so einer unaufrichtigen Gruppe erwarten? Alles unehrliche Politiker!,Medium,critical,conversational,negative,"unaufrichtigen, unehrliche"
Die Sendung ist einfach nur schlecht und sollte abgesetzt werden . Der Blassberg und die Andere haben sich überflüssig gemacht,Medium,critical,informal and judgmental,negative,"schlecht, abgesetzt, überflüssig"
"Ja, furchtbar. Das nächste Mal sollte man sie 'alt und unschön' nennen...",High,sarcastic and derogatory,conversational and negative,disdainful,"furchtbar, alt, unschön"
Junker braucht niemand. Der kann jetzt weg! 👎👎👎👎,Medium,disparaging,informal and dismissive,negative,"braucht niemand, weg"
Ich könnte mich aufregen wenn ich daran denke von wem wir regiert werden.,Medium,frustrated,expressive and subjective,discontent,aufregen
"Na dann, lieber rechter Kritiker als linker-Gutmensch ! Denkt doch mal nach!",Medium,dismissive,informal and confrontational,negative,"rechter Kritiker, linker-Gutmensch"
Die GroKo will Macht und ignoriert die wirklichen Nöte der eigenen Bürger !!!,Medium,accusatory,political and critical,negative,"Macht, ignoriert, Nöte"
Unterschlagung-Presse!Warum müsse wir diesen öffentlich rechtlichen Sender Zwangsabgaben zahlen.Freiheit in der Senderwahl!!!!!!!,Medium,accusatory,assertive,angry,"Unterschlagung, Zwangsabgaben"
Für den zensierten Inhalte auch noch mehr bezahlen? So eine Unverschämtheit.Freie Senderwahl ich bezahl nur die Sender die ich sehen will.,Medium,frustrated,informative and aggressive,negative,"zensierten, Unverschämtheit"
"Manche Leute lassen keine Gelegenheit aus, um sich in die Öffentlichkeit zu drängen. 0 zw. den Ohren😜",Medium,derisive,informal,mocking,"drängen, 0 zw. den Ohren"
"Menschen, die die österreichische Staatsbürgerschaft unrechtmäßig erlangt haben. müssen aufgedeckt und vor Gericht gestellt werden.",Medium,serious,direct and authoritative,stern,"unrechtmäßig, vor Gericht gestellt"
Ihr glaubt an den Schaden einer Erderwärmung. Genau. das Gegenteil ist der Fall.,Medium,dismissive,informative and argumentative,contrarian,Schaden
So ein Mist aber auch...da kämpft die Jugendkammer mit allen Mitteln ihn doch nach Jugendstrafrecht zu verurteilen und da kommt der Vater und ruiniert alles...😃😃😃,Medium,sarcastic,informal,frustrated,"Mist, ruiniert"
"Solange Merkel geduldet wird, wird in ganz Deutschland NIE etwas klappen!",Medium,critical,assertive and emotional,negative,"geduldet, NIE, klappen"
So reden nur Anhänger:innen Merkels!!,Medium,derisive,dismissive,critical,none
Weitaus schlimmer. Heute ist es nicht mehr Naivität. Ein ganzes Volk ist zu (m)wutlosen Unterstützern dressiert worden.,High,hostile,derogatory and accusatory,negative,"schlimmer, wutlosen, dressiert"
Freue mich wenn solche Leute von Grünen im Herbst verschwinde!,Medium,aggressive,informal and dismissive,negative,"solche Leute, verschwinde"
"Besser ein Amateur der lernfähig ist, als die SPD !!!",Medium,derogatory,informal,critical,"Amateur, SPD"
Grüne gehören einfach nicht in Regierungs Verantwortung. Schon gar nicht diese Frau aus dem Osten,High,judgmental and exclusionary,informal and hostile,discriminatory,"nicht, gar nicht, Frau aus dem Osten"
Die meisten Rentner bekommen eine Erhöhung ihrer Renten nach der Lohnentwicklung von durchschnittlich 15€und die Leute im BT genehmigen sich 900€,Medium,critical,informative and slightly accusatory,frustration,genehmigen
"Ich finde Claudia #Roth auch schrecklich, und ich gehe noch viel weiter. Man sollte sie rückstandslos ersetzen.",High,aggressive,derogatory and dismissive,hostile,"schrecklich, ersetzen, rückstandslos"
Die Frauen aus anderen Ländern sind die schlimmsten....,High,derogatory,discriminatory,negative,schlimmsten
Die Kölner sind nicht meine Favoriten...und nicht nur im Fußball....Köln ist am Ende. Köln ist durch und durch multikulti..!,High,derogatory,informal and disparaging,negative,"nicht meine Favoriten, Köln ist am Ende, durch und durch multikulti"
Edeka soll mal früher aufmachen,Low,informal,conversational,casual,none
"Bestätigte Sexualdelikte von Geflüchteten sind viel zu brisant siehe Vergewaltigungsrate Schweden,deswegen lieber #hoax ! #abmerkeln",High,provocative,alarming and biased,negative,"Sexualdelikte, brisant, Vergewaltigungsrate, #hoax, #abmerkeln"
Die Grünen sind untragbar für unser ganzes Land!,Medium,emphatic,blunt,negative,untragbar
Nicht nur ein Unterstützer Merkels sondern auch ein Trump Gegner!!,Medium,confrontational,informative and assertive,political,Gegner
Der Tweet von S.Tuerker zeigt das jeden Tag ein uniformierter Mensch geboren wird.,Low,neutral,informative,neutral,none
"Juhu, das morgige Wetter passt zum Tag > REGENWETTER 😂😂😂",Low,cheerful,informal and sarcastic,amused,none
Welches nette Bild von Linksradikalen hat @USER_0 denn da rausgesucht?!,Medium,sarcastic,informal and accusatory,negative,Linksradikalen
Onwoord van de eeuw: STAMMstkIESER. Iedereen die op een partij stemt omdat hij dat altijd al deed is echt een dwaas!!!,Medium,derogatory,critical and dismissive,disapproving,"dwaas, echt"
Ja diese Person....redet und redet,Low,informal,conversational,annoyance,none
ein Merkel Anhänger!!. Auch einer der keine eigene Meinung hat!! typischer Deutscher halt!!!!,High,derogatory,informal and negative,condescending,"keine eigene Meinung, typischer Deutscher"
seit ihr wirklich so naiv?????? 🎩🌹,Medium,disparaging,casual and critical,negative,naiv
"Ich, ein Selfi mit Merkel???!!! Eher würde ich mich mit einer Klapperschlange ins Terrarium legen.",High,hostile,colloquial and aggressive,disdainful,Klapperschlange
Damit die USA ihr Fracking-Gas mit Schweröl betriebenen Frachtern nach Deutschland verkaufen! Wer hätte nun die Vorteile?,Medium,critical,informative and skeptical,negative,"Fracking, Schweröl"
"Hey Leute, wir haben so lange die Frau ertragen...das mit dem Kleinwüchsigem kriegen wir auch hin...",Medium,informal,disrespectful and casual,negative,"ertragen, Kleinwüchsigem"
ist in mijnen Augen nicht sehr schlau. Gott sei Dank hat er es bald hinter sich,Medium,dismissive,informative and critical,negative,"nicht sehr schlau, Gott sei Dank"
#Lindner ist für mich einer der größten #Lügner der #FDP,Medium,critical,informal,negative,Lügner
"Wie man an dem Wahlergebnis gesehen hat, sind viele Deutsche noch derselben Meinung!",Low,informative,neutral,observational,none
So ist es. Schwule dürfen ja immer bleiben.,Medium,sarcastic,colloquial,negative,Schwule
"Nein, denn Muslime sind keine Rasse, sondern Anhänger einer Religion.",Low,assertive,informative,neutral,none
Es ist eindeutig und unmissverständlich...unsere humanitäre Haltung ist naiv und falsch,Medium,assertive,critical,negative,"naiv, falsch"
Diese Analphabeten will Syrien nicht zurück...die sind froh das Deutschland sie nicht mehr hergibt...!,High,derogatory,informal and aggressive,negative,"Analphabeten, froh, hergibt"
Werden wir und müssen wir NICHT! Es sind zu 99% nur Sozialtouristen und zigtausende Kriminelle/Terroristen darunter! Das ist bewiesen!,High,aggressive,accusatory and inflammatory,negative,"Sozialtouristen, Kriminelle, Terroristen"
Das Ende der Merkel Diktatur. Sollte National Feiertag werden. Angela Merkel hat endlich fertig!!!!!!,High,aggressive,informal and emotional,hostile,"Diktatur, fertig"
Am besten zum Bau eines Gefängnisses für Asylbewerber-Verbrecher!,High,hostile,aggressive and discriminatory,negative,"Gefängnisses, Verbrecher"
wozu brauchen wir überhaupt noch teure #Politiker wenn die Politik austauschbar ist und uns insgesamt allen doch nur enttäuschen,Medium,sarcastic,critical,frustrated,"teure, enttäuschen"
Aber zeit sich darin nicht die naturgemäße Naivität der Grünen?,Medium,sarcastic,informative and critical,critical,Naivität
"Es ist unschön sich diesen Machtpoker um Merkel mit ansehen zu müssen, zuzusehen welche Menschen ausschließlich um MACHT streiten 🤢",Medium,critical,informal,negative,"unschön, streiten, 🤢"
Merkels MasterPlan. Deutsche zur Minderheit im eig. Land machen. Wers begreift wird zum Nazi erklärt..,High,hostile,informal and accusatory,negative,"MasterPlan, Deutsche zur Minderheit, Nazi"
"Es gibt so unendlich viele Menschen, die nicht nachdenken, da hilft kein Arzt mehr! 😉👎",Medium,condescending and critical,informal and sarcastic,negative,"nicht nachdenken, da hilft kein Arzt mehr"
Es hat seit bestehen unserer Erde immer einen Klimawandel gegeben......wir werden den nicht aufhalten können...... zum Anderen sollten Länder wie China oder Indien anfangen ......das sind die Umweltsünder,High,accusatory,informative but biased,critical,Umweltsünder
Diese Regierung mit Merkel muß weg. NPD wünsche ich aber über 10%,Medium,aggressive,informative and emotional,negative,muß weg
"Und der Gabriel verkauft Waffen an die Urheber der ganzen Nummer, nämlich die Saudies. Möchte mal wissen was er von Lobby bekam !!",Medium,accusatory,critical and questioning,disapproval,"Waffen, Urheber, Nummer, Lobby"
Menschen in Polen schreien White Power,High,confrontational,provocative and discriminatory,hostile,White Power
#Özdemir hat ja gesagt dass es keine Koalition gibt wenn nicht bis 2030 der Benzinmotor Geschichte ist #grüne,Low,informative,neutral and factual,neutral,keine Koalition
Es wird Zeit das mann @USER_0 abwählt. #illner,Medium,assertive,directive,critical,abwählt
"Fangt doch mal an zu denken, liebe afrikanische Politiker:innen. Geburtenkontrolle ist. angesagt. Damit die Neugeborenen ausreichend ernährt werden können.",High,condescending,directive and accusatory,disparaging,"Fangt doch mal an zu denken, Geburtenkontrolle, angesagt"
OMG.....was für eine Frau..dieses Gesicht gefällt mir nicht...!,Medium,disapproving,casual,negative,gefällt mir nicht
Es gibt schon sehr verschiedene Ansichten in den eigenen Reihen...diesmal ist es halt ein arbeitsloser Journalist..!,Medium,dismissive,colloquial and informal,critical,arbeitsloser Journalist
so eeien Person wie in meinen Augen Frau #Nahles darf Deutschland nicht weiterhin in einer #Bundesregierung repräsentieren #SPD,Medium,disapproving,opinionated,negative,"so eeien, darf nicht weiterhin"
#KölnerTreff slechte Sendung Komische Moderatorin en Schwuler aus Österreich #WDR,High,critical and derogatory,informal and confrontational,negative,"slechte, Komische, Schwuler"
Auch ein begünstigter Handlanger des Systems,Medium,accusatory,informative,critical,begünstigter Handlanger
Zo moet men omgaan met de migranten!,Medium,directive,assertive and commanding,negative,migranten
Sie laufen sich langsam warm. Kölnerin wird von Flüchtling vergewaltigt. #Obergrenze #armlänge #alaaf #Karneval,High,sensationalist,inflammatory,negative,"vergewaltigt, Flüchtling"
"SPD ist nicht mehr, was es mal war....Stegner und Schulz sind meiner Meinung nach nicht die besten Vertreter...!",Low,critical,opinionated,negative,nicht
"Die gesamten Politiker der Altparteien, sind nur noch ein Merkel-Wahlzirkus!. Nur Posten zählen! Deutschlands Bürger interessieren die nicht!",High,derogatory,aggressive and accusatory,disdainful,"Merkel-Wahlzirkus, nur Posten zählen, interessieren die nicht"
"Grüne haben den kriegsverbrecherischen Angriffskrieg gegen Serbien 1999 durchgesetzt. Es ist eine Partei, die zu Krieg aufruft! Die @USER_0 verschweigt es.",High,accusatory and inflammatory,highly emotive and political,negative and hostile,"kriegsverbrecherischen, Angriffskrieg, verschweigt"
"Super, Klimaschützer. Für Geschwindigkeitsbeschränkung, aber. die Flieger und die Kreuzfahrtschiffe blasen weiter die Umwelt voll.",Medium,sarcastic,informative,negative,blazen voll
Merkels Anhänger mehr sage ich nicht du gutgläubiger Deutscher!!,Medium,accusatory,informal and derogatory,hostile,gutgläubiger Deutscher
Die BRD > nicht ernstzunehmendes Bildungssystem züchtet Wähler; Spaßgesellschaft mit Brot u. Spielen; Hausfrauen-Bildungs-TV ab 14:00 Uhr usw 😂😂😂,High,derogatory and dismissive,informal and sarcastic,negative and critical,"nicht ernstzunehmendes, züchtet, Spaßgesellschaft, Hausfrauen-Bildungs-TV"
Geht's noch? Ihr spinnt doch!,Medium,aggressive,informal,negative,spinnt
wenn sich Schutz suchende #Flüchtlinge in Europa als #radikale #Islamisten-#Immigranten-#Kriminelle entpuppen -ins #Gefängnis stecken,High,hostile,informative and assertive,negative,"radikale, Islamisten, Kriminelle, Gefängnis"
Ja so sind die Deutschen..!. Die wollen den Asylwahnsinn mit aller Gewalt...,High,accusatory,disparaging and inflammatory,hostile,"Asylwahnsinn, Gewalt"
ja man 😅 viel glück bei den Frauen 👍,Low,casual,informal,supportive,none
Wie naiv sind deutsche Politiker eigentlich???,Medium,critical,informal,negative,naiv
"Diese Sendung ist schlecht, 4 gegen 1 einfach nur furchtbar die grünen sind umstritten da sagt niemand was und es wird immer noch nicht begriffen, das sie zu stark ist",Medium,negative,criticizing and opinionated,discontent,"schlecht, furchtbar, umstritten, nicht begriffen"
"Was hat eine abgewählte, deutschfeindliche SPD-Politiker, hier noch zu sagen?",High,accusatory,aggressive and judgmental,disdainful,"deutschfeindliche, abgewählte"
also die #fasnacht in diesem #jahr geht in die geschichtsbücher ein - soviele übergriffige Geflüchtete wie noch nie :(,High,hostile,derogatory,negative,"übergriffige, Geflüchtete"
#Selbsterhaltungstrieb - #Fakt: Selbst der uniformierteste #AFD-Wähler ist ein Geistesriese verglichen mit beliebigen Wähler*innen der Blockparteien,High,derogatory,provocative,disparaging,"uniformierteste, Geistesriese, Blockparteien"
es ist mir egal wenn sich die #Türken untereinander streiten damit habe ich kein Problem @USER_0 #ZDF,Medium,indifferent,dismissive,negative,"egal, Problem"
"Liebe Freunde,denkt einfach.Der debile Klitschko,gefeiert der BRD medien.Also ein Anhänger der US Ostküste.",High,disparaging,informal and offensive,negative,"debile, gefeiert, Anhänger"
grüne Vertreterin mit dabei - dafür ohne die stärkste Oppositionspartei #ichbinhier,Low,informative,neutral,neutral,none
"Wer hier Naziverhalten sieht, hat ein Rederecht. Allerdings sollten unangemessene Parolen an der richtigen Stelle geäußert werden. 1683 haben wir die. Türkei abgewehrt. Ja",High,provocative,aggressive,hostile,"Naziverhalten, unangemessene Parolen, abgewehrt"
wo ist den Herr Voßkuhle?,Low,inquiring,informal,neutral,none
"Eine überaus, arroganten Frau die in meinen Augen nichts anderes als eine Trittbrettfahrerin von dieser Greta ist!",High,aggressive,subjective and critical,negative,"überaus, arroganten, Trittbrettfahrerin"
"Seltsam - die deutsche Botschaft in Manila hätte meine 15 Monate alte Tochter lieber sterben lassen, als zu beurkunden.",High,accusatory,emotional and critical,outrage,sterben lassen
"An der Gewalt, an mangelnder Bildung und am Schwarzen an ihrer Seite kann man die linken Blagen meistens erkennen! Achja, die Rethorik ist auch auffallend!",High,derogatory,informal and offensive,negative,"Gewalt, mangelnder Bildung, Schwarzen, Blagen, auffallend"
Es waren nur ca 26%..nach den Geschehnissen immer noch viel. Der deutsche Bürger braucht halt noch etwas Zeit...erst wenns richtig weh tut....,Medium,pessimistic,opinionated,critical,weh tut
