Sentence,Toxicity Level,Tone,Language,Implied Sentiment,Negative Connotations
其实全球所有外国人及其它们后代混血儿精英其实也好不到哪里去它们在全球监狱都有不同案底档案,High,derogatory,informative and accusatory,negative,"外国人, 后代, 混血儿, 档案, 监狱, 案底"
说明一下，我只关爱自己身边的女性，比如老婆女儿等，别的女人与我无关。,Medium,defensive,informative and personal,exclusionary,无关
跟你们男同性恋学的??,Medium,informal,informative and derogatory,offensive,男同性恋
女性就是爱比男性以双重标准看待事物，我个人觉得这句话确实没问题,Medium,formative,informative and neutral,discriminatory,双重标准
你评论区不就有一个吗，经典装理客中装不下去了就开始破口大骂了，或许这就是当代自我感觉过于良好的女性吧??,High,disdainful,colloquial and accusatory,derogatory,"破口大骂, 装理客中, 自我感觉过于良好"
女权背后发表极端性别言论替美国人办事的让人不喜欢的人可不少，把黑人娶进来的咋不说呢,High,accusatory,informative and biased,negative,"极端性别言论, 不喜欢, 黑人"
人人平等，为什么你眼中你所崇拜的黑人就高人一等？,Medium,questioning,critical,frustration,高人一等
关于黑人，和黑人接触的让我不喜欢的女性岂是国内男性可以高攀的??????,High,discriminatory,derogatory and provocative,contemptuous,"黑人, 不喜欢, 高攀"
但是我们要“理解”男同性恋者，因为我觉得他们在现实生活中活得太憋屈了，他们之所以把别人先禁言了又去麻人，就很好的证明了这一点，他们需要发泄，但是又害怕看到那些回击他们的内容，所以只能如此,Medium,empathetic,informative and mildly biased,sympathetic,"憋屈, 麻, 害怕"
不按照极端女权主义者预定的轨迹和套路行事，大概率被极端女权主义者成为没有自知之明的人,Medium,critical,derogatory,dismissive,"极端, 没有自知之明"
我做不了吧主。我个人对黑人有负面的情绪。,High,informative,neutral,negative,负面的情绪
见过不少男同性恋就是这样理论的支持者，实际上在我看来他们其实是最自私的群体。又不明智又坏，他们除了可以骗女人和年幼无知的小孩，没人信他们。,High,judgmental,derogatory,hostile,"自私, 不明智, 坏, 骗, 年幼无知"
同意楼主的说法要像当年五四青年组织起来向大众发传单同时让越来越多人们如今弓澢真负真实嘴脸他们不过犹太人的忠实帮手和崇拜外国人的人,Medium,assertive,formal,criticism,"弓澢真负真实嘴脸, 忠实帮手, 崇拜外国人"
万一他就是黑人了,Medium,informal,speculative,negative,黑人
他来啦，吃香蕉，身材矮小的人,Medium,informal,casual,derogatory,身材矮小
韦小宝他妈都不接触外国人,Medium,informal,conversational,discriminatory,不接触外国人
你说对了，我就是对黑人有所偏见啊??,High,informal,colloquial,negative,偏见
这种东西都能照做的不知道是没脊椎还是没脑子，不怕一万就怕万一，万一老婆是个自我感觉过于良好的女性....,High,derogatory,colloquial and critical,hostile,"脊椎, 脑子, 不怕一万就怕万一, 自我感觉过于良好"
成天带妹的单方面付出的人能不能*啊,Medium,frustrated,colloquial,critical,none
对这帮不明智的狂热信徒进行猛烈的言语攻击,High,aggressive,hostile and provocative,condemnatory,"不明智, 狂热, 攻击"
想想都后怕，幸亏当年放弃去非洲发展，没有迈出意识层，了解黑人事关生死！,High,fearful,informative and negative,prejudiced,"后怕, 黑人, 生死"
微博的自我感觉过于良好的女性都在说求你们男性都清醒，放过我们吧。,Medium,argumentative,colloquial and informal,frustration,"自我感觉过于良好, 清醒, 放过"
请各位新来的不喜欢同性恋的人注意！,Medium,formal,directive,warning,不喜欢
"都是原干的,极端女权主义者跟原比起来算什么",Medium,aggressive,informal and confrontational,disdainful,"极端, 算什么"
你那个性别要不要先改一下??极端女权主义者不都喜欢冒充男的说话吗??,High,mocking and accusatory,informal and confrontational,provocative,"极端女权主义者, 冒充"
你可真厉害你所崇拜的黑人把曾经白人建设无比繁荣辉煌南非毁了同时又跑到这来大谈引进外国人及其它们后代混血儿的理由对于你这点居心叵测的小心思我早已看透,High,sarcastic and accusatory,derogatory and insidious,negative,"毁了, 居心叵测, 看透"
疑罪从无什么也不是,Low,informal,critical,negative,也不是
不用谢，我也是为了自己利益着想w一是多一对幸福的男同性恋者就少两个同妻，二是容不下LGBTQ的保守主义社会同样容不下hentai play。作为一个绅士魔法师，我觉得我的逻辑是完美自恰的ww,Medium,sarcastic,colloquial and humorous,cynical,"容不下, 保守主义社会, hentai play"
那些女性，真让我反感，这个词作为对男性精神控制的东西，解释权只能在自我感觉过于良好的女性手上。,High,derogatory,informal,negative,"反感, 自我感觉过于良好"
这个吧的吧名简洁明了，一看就懂,Low,neutral,informative and neutral,positive,none
对对对，都是自我感觉过于良好的女性，自我感觉过于良好的女性没有错，都是中国男人的错，中国男人应该灭绝！,High,hostile,accusatory and aggressive,angry,"灭绝, 错过, 自我感觉过于良好"
老外付1％的责任，某些国内女性付99%责任呗，那老外1％责任在于自己掏钱买的机票，自己办的签证，而不是某些国内女性帮他们买机票，办签证,Medium,sarcastic,informative and critical,disdainful,"责任, 呗"
我认为和黑人结婚生的混血儿都应该让他们付出代价,High,disparaging,opinionated,hostile,付出代价
有些令人不喜欢的人带风向是一回事，女性群体中一部分跟那些人走那是另一回事??你觉得呢,Medium,conversational,informative and critical,critical,令人不喜欢
这玩意不是某个不明智的男同性恋者搞出来的吗,High,derogatory,informal and offensive,hostile,"不明智, 男同性恋者"
是不是吧里这些不明智的贴都是阿娜发的？,Medium,questioning,informative and slightly accusatory,critical,不明智
开始什么样。最开始的早就被他自己删光了吧好一个表面纯洁实则阴险的人,Medium,critical,informative,sarcastic,阴险
请视说这种人为不明智的人,Medium,formal,instructive and neutral,disapproving,不明智
有很多种原因，我认为黑河南、黑北方的都是南方人,Medium,opinionated,informal,critical,黑
在网络上哗众取宠的人能出来说一说你的背景信息吗,Medium,sarcastic,informative and neutral,disrespectful,哗众取宠
原来ln的受众是让我反感的女性啊,Medium,informal,conversational and somewhat dismissive,disapproving,反感
艾滋，滥交，犯罪，吸毒贩毒，粘上一样非死即伤。有交往就有潜在风险，大家都是正常人，趋利避害是本能。希望大家努力，打击某些让我不喜欢的黑种人的生存空间，让社会光明一点。,High,aggressive,derogatory and biased,hostile,"艾滋, 滥交, 犯罪, 吸毒, 贩毒, 非死即伤, 打击, 不喜欢, 黑种人"
这些心理不成熟的成年人都是惯出来的毛病。,Medium,disapproving,informative,negative,"心理不成熟, 毛病, 惯出来"
我是女生，我也是这样。但是对同性恋有负面情绪其实给我造成很大的困扰，因为耽美文学和喜欢耽美题材的女性太多了，到处都能看见，导致我都不想打开社交平台了！,Medium,neutral,informative and personal,frustration,"负面情绪, 困扰"
毕竟还有恋性病癖，恋艾滋病癖，答主你说对吧，，，这个不是个人自由那么简单了，是这个原因需要批判的讨好黑人的行为。否则那些让我反感的人把病都留在中国了,High,critical,informal and confrontational,negative,"恋性病癖, 恋艾滋病癖, 讨好黑人的行为, 让我反感"
别跟我在这整些有的没得 言论自由 思想自由 你可以是同性恋 我可以觉得同性恋让我感到不舒服 咱谁也别膈应谁 不用再回我 不想跟你们这类人沟通,High,dismissive and confrontational,colloquial and informal,disapproving,"整些有的没得, 让我感到不舒服, 膈应, 你们这类人"
发表极端性别言论争论输了你就开始生活不如意警告了？古墓派极端性别平等倡导者了属于是,Medium,informal and confrontational,sarcastic and critical,negative,"极端, 争论输了, 生活不如意, 警告"
它和广大极端女权主义者全体付出代价估计大伙就能原谅它们了,Medium,disparaging,informative and critical,cynical,"极端, 代价"
你把单方面付出的和卑微的男性放到这个行列里可还行，自娱自乐真好玩,Medium,sarcastic,informative,negative,卑微
跟国内外有什么关系?生理上不舒服，基因里的东西都能扯到国家??,Medium,questioning,informative and neutral,critical,"不舒服, 扯"
黑人太让我感到不舒服了，受不了??,High,derogatory,informal and offensive,discriminatory,"黑人, 不舒服, 受不了"
单方面付出的卑微男性比极端的性别平等倡导者更可恨,High,hostile,accusatory and critical,negative,"卑微, 可恨, 极端"
不就是想制造多点单方面付出的人,Low,informal,informative and neutral,critical,none
不在中国地盘繁殖混血黑人后代，一切都好,High,informal,discriminatory and divisive,exclusionary,"混血, 黑人"
中国男性就是被五千年的文化糟粕绊住了手脚。你看极端女权主义者一点儿传统不讲。凭啥男人还要跟她们讲传统？负责任？养家？彩礼？不，这一点儿都不国际化。,High,dismissive,critical and accusatory,negative,"糟粕, 極端女權主義者, 不讲, 不負責任, 不国际化"
极端女权主义者应该把他自己和女性有所区别,Medium,critical,informative,negative,极端
民主党搞的和平演变路线，说白了就是葵花宝典。现在美国国内也是一堆女权主义、重视黑人生命的政治正确。把自己切了让别人死。典型的又不明智又坏。但是你不防还真不行。不防真容易死。,High,aggressive,informative and critical,negative,"搞的, 切了, 让别人死, 又不明智又坏, 不防, 容易死"
这问题让我明白为什么男同性恋在唐山不会被打。男同性恋感染艾滋病原来是****！,High,informal,offensive and biased,derogatory,"男同性恋, 感染艾滋病"
行行行，女的都是爱八卦的女性，男的从不八卦，男的看娱乐新闻都会立刻付出代价，不然就是没有男子气概??没有自知之明的男性值得骄傲，值得赞扬，您满意了吗??,High,sarcastic,opinionated and biased,critical,"行行行, 女的都是爱八卦, 男的从不八卦, 立刻付出代价, 没有男子气概, 没有自知之明"
极端仇视男性群体的成员，希望家人们留意！,High,aggressive,informative and alarming,hostile,"极端, 仇视"
轻浮的女性懂？无缘无故扣这个帽子？崇媚洋外中国好像很普遍，某些大学一年十几万几十万请连汉字都不认识多少的“高材生”？国内211随便挑几个会比这种人差？,High,aggressive,informative and critical,disdainful,"轻浮, 崇媚洋外, 高材生, 无缘无故"
老是以双重标准看待事物的人了,Medium,critical,informative and neutral,disapproving,双重标准
极端女权主义者真是典中典?,Medium,informal and sarcastic,derogatory and accusatory,negative,"极端, 典中典"
极端女权主义者就这？,Medium,dismissive,informal and critical,negative,极端
前有慈禧的宁予蛮邦不予家奴，后有老猫的中国人没饭吃也得让越南，韩国，阿尔巴尼亚吃饱的友邦论，可谓上梁不正下梁歪，遗毒甚远,High,sarcastic,informative and critical,hostile,"蛮邦, 家奴, 没饭吃, 上梁不正下梁歪, 遗毒"
令我不适到家了！,Low,informal,subjective and emotional,negative,不适
个人认为男同性恋对社会的贡献不如一个长相不佳的直男工程师,High,derogatory,biased and discriminatory,negative,"男同性恋, 不如, 不佳"
要是我周围朋友出现个和黑人交往的直接拉黑不用再见了??毕竟我怕哪天把我也拉下水,High,informal,derogatory and biased,hostile,"拉黑, 拉下水"
你这个奇怪的人，真让人感到不舒服,Medium,hurtful,informative and negative,critical,"奇怪, 不舒服"
你说得挺对，但也很废话。你看现在反感黑人的哪个有权力？你有权力吗？现在就是真正有权力的还助邹为虐,High,aggressive and dismissive,derogatory and confrontational,hostile,"废话, 反感黑人的, 助邹为虐"
过分地吹捧致其失败操作起来比较容易，顺着她说就完事了,Medium,negative,casual and informal,critical,"失败, 操作容易, 顺着她说"
选择器喽，个人认为那些找黑人的女人的智商水平，社会责任感和价值观显然不配和正常的国人哺育正常的后代??可惜就是有人爱与这样的女人继续交往??,High,offensive,derogatory and prejudiced,discriminatory,"那些找黑人的女人, 智商水平, 社会责任感, 价值观, 不配, 哺育正常的后代"
理中客就是极端女权主义者和单方面付出的讨好他人的人扮的,High,critical,informative and biased,negative,"极端, 女权主义者, 单方面, 讨好"
喷吧普遍男性反串带节奏，故意说一些反动的话让更多不知情的男生变成所谓极端男权主义者来无差别攻击全体女性,High,aggressive,accusatory and biased,hostile,"喷吧, 反动, 极端男权主义者, 无差别攻击"
我认为自我感觉过于良好的女性在世界第一极端女权主义国享有犯罪豁免权，二等男人就别叽叽歪歪了。极端女权主义国怎么可能有公平的法律。,High,aggressive,derogatory and biased,critical,"极端, 女权主义, 犯罪豁免权, 二等男人, 叽叽歪歪, 公平"
你们男同性恋要人觉得你们男同性恋是有素质教养，你们男同性恋就应该阻止某个男同性恋让男同性恋们丢脸的事情否则就是同流合污,High,critical,derogatory and judgmental,disapproving,"丢脸, 同流合污"
没有自知之明的女性和极端女权主义者是最让人扫兴的人。,High,derogatory,informative,negative,"没有自知之明, 极端女权主义者, 最让人扫兴"
在非洲孤独寂寞呗，样貌普通的女性,Medium,informal,derisive,negative,"孤独, 寂寞, 普通"
别尬黑，这是极端女权主义者日常化的高级妆,Medium,dismissive,informative and direct,negative,"尬黑, 极端女权主义者"
到时候好看的妹妹一个不剩，剩下的全是体重较重的女性,Medium,informal,subjective and derogatory,discriminatory,"好看的, 全是, 体重较重"
怎么样，人家现在露出令人反感的面目了，你往世卫投钱，整天捐款，现在白打水漂了,Medium,sarcastic,informal and critical,negative,"令人反感, 白打水漂"
只准异性恋没有自知之明，不准同性恋自大——二极管,High,derogatory,colloquial and negative,critical,"只有异性恋, 没有自知之明, 同性恋, 自大"
某些直男最擅长的不就是对待不同事物标准不一致吗??所以现在很多时候我已经懒得讲道理，看见愚昧的人直接骂就好了??,Medium,critical,informal and aggressive,frustration,"直男, 愚昧, 骂"
真要有那个手段和心理素质，也不会成为非处。而且骗的是自己老公，枪往自己人身上打，也挺有意思的??,Medium,sarcastic,informal,mocking,"非处, 骗, 枪往自己人身上打"
找乌克兰的还好理解，找黑人的我真想不到在别人眼里他的下一代和国内女性生的黑人小孩没啥差别吗？????,High,informal,opinionated and questioning,prejudiced,"黑人的,  差别"
可我个人认为黒人智商确实不行啊??,High,informal,opinionated and biased,negative,黒人智商不行
之前的不喜欢黑人的老哥都转抖音了吗？半年没来一个都没了，吧不成气候，组织在哪里，我要加入组织。,High,negative,colloquial,divisive,"不喜欢, 抖音, 没了, 不成气候, 加入组织"
自我感觉过于良好的女性得从小培养,Medium,derogatory,critical,negative,自我感觉过于良好的
崇拜黑人的人们骂我是键盘侠的不就打算让我闭嘴吗？告诉你，老子就是键盘侠，就拿键盘让你感到不适了，怎么着吧，咬我啊,High,aggressive and confrontational,defensive and provocative,hostile,"骂, 键盘侠, 闭嘴, 老子, 感到不适, 咬我"
我个人认为黑人祸害原住民是事实,High,accusatory,discriminatory,hostile,祸害
我都要感到生理上不舒服了真的很会玩,Low,informal,expressive and personal,ironic,不舒服
单方面付出的人给她整自信了,Low,informal,casual,slightly critical,none
讨好黑人的人在增多，单方面付出的人也在增多，国内有些女的快被讨好到天上去了,High,disparaging,colloquial and derogatory,negative,"讨好, 单方面付出, 国内有些女的, 被讨好到天上去了"
一般闲得慌的大概率是不符合我个人审美的的戏精,Medium,informal,critical and derogatory,dismissive,闲得慌戏精
和平精英的网络公主也没这么极端女权主义啊，鸡疯子还是比农批高一等级的,Medium,informal,colloquial and expressive,dismissive,"极端女权主义, 鸡疯子, 农批"
长得不符合我的审美,Low,neutral,informative and neutral,subjective,none
从小这个男同性恋就N待小动物，果然是异于其他大部分人,High,disparaging,discriminatory and judgmental,negative,"男同性恋, N待, 异于"
恐怕从这个黑人从出生到现在都不太注重个人卫生吧！太让我感到不适了！光看到就让我不舒服！这位女性居然不嫌弃，看来是真爱了,High,disparaging,derogatory and informal,biased,"黑人, 不太注重个人卫生, 不适, 不舒服, 不嫌弃"
确实如此 我认为宁要小姐从良，不要讨好外国人的轻浮女性,High,judgmental,informative and critical,disapproving,轻浮
这位女性好让人感到不适？,Medium,negative and judgmental,critical,disapproval,不适
真是搞不懂这种让我反感的女性怎么就那么想和黑人接触，不值得我同情,High,derogatory,informative and biased,negative,反感、不值得、同情
极端女权主义者***,Medium,informal,derogatory,negative,极端
他们找黑人媳妇纯属是觉得不要彩礼还能干，女性是奔着感情去的，不明智的人??,High,discriminatory,informative and biased,negative,"黑人, 不要彩礼, 不明智"
我感到不适的是有些同性恋以为全世界都是同性恋，无底线的试探自己喜欢的同性，超级让我感到不适！,High,disparaging,informal and critical,negative,"不适, 无底线, 超级让我感到不适"
不发表极端性别言论没必要如果是个极端性别主义者使劲喷,Medium,aggressive,colloquial and confrontational,dismissive,"极端性别主义者, 使劲喷"
货拉拉司机无罪判一年，这位行为极端的女性鲨人未遂判四个月,Medium,critical,informative and biased,disapproving,"无罪,行为极端,鲨人"
第一代极端女权主义者是境外势力资助，微博那会被抓的全是男性，真要令我笑死,High,derogatory,accusatory and inflammatory,sarcastic,"极端, 境外势力, 被抓"
什么义字当头，这是违法的，自由恋爱没毛病，别违法就行，违反法律规定的黑人该处理处理，通过合法途径，乃至留学过来和国女结婚都行，别做违反法律规定的外国人,High,formal,informative and critical,negative,"违法, 违反法律规定, 处理, 违反法律规定的黑人, 做违反法律规定的外国人"
建议自我感觉过于良好的女性结婚前，男性一定要把怀胎十月分娩和坐月子的痛苦都体验一遍，这十个月一定要由她们照顾男性，以此作为她们生育时被男性对待的标准。,High,critical,judgmental,disapproving,"痛苦, 过于"
拼生孩子还真拼不过，国男喜欢养孩子，黑人从来不养，怀了就跑路，,High,derogatory,informal and critical,negative,"拼不过, 黑人从来不养, 跑路"
无所谓，吃狗肉无所谓，同性恋无所谓，让我感到不适的是，强迫别人吃狗肉，到处宣传同性恋的人,Medium,informal,informative and slightly confrontational,disapproving,"强迫, 不适"
笑正常符合传统观念的人是猪，散播同性恋美西意识风气，校方不会轻判,High,offensive,derogatory,negative,"猪, 散播同性恋美西意识风气, 不会轻判"
国内有些女性颜值不高，又不肯去做性价比高的整容，奇怪的化妆技术毁皮肤，卸妆前后差异较大。我是佩服成天国内女性推土机为荣的，牙口真好,High,derogatory and sarcastic,informative and critical,negative and judgmental,"颜值不高, 奇怪的化妆技术, 毁皮肤, 差异较大, 成天国内女性推土机为荣"
单亲，带黑人小孩，怎么也会被人说的，被人疏远的。就因为这个黑人小孩，她这辈子是没了，这孩子还要上她的户口，到时候这孩子在中国生活也会很艰难的。,High,derogatory,informal and discriminatory,negative,"单亲, 黑人小孩, 被人说的, 被人疏远的, 这辈子是没了, 艰难"
捅的好，应该**这个女性,High,aggressive,derogatory,hostile,"捅, 应该, 女性"
说的是那些没有自知之明的直男，也不算无差别攻击吧,Medium,informal,colloquial and judgmental,critical,"没有自知之明, 直男"
教课书一样的没有自知之明的女性,High,derogatory,informal and negative,disrespect,没有自知之明
真的，我一大学室友，女生，天天打他男朋友，都打进医院了，我们宿舍都很讨厌她，后来那女的升学了，毅然决然把那男的甩了，让我感到不适,Medium,informal,narrative and personal,negative,"讨厌, 打, 不适, 甩了"
黑人都是让我有些反感的人??,High,offensive,prejudiced and discriminatory,negative,反感
我不喜欢的人口数量，增加世界负担,Medium,critical,informative and neutral,negative,"不喜欢, 负担"
没有自知之明的男性明知道不能送游艇，他们多数人仍会选择在这个周末上网……而不是去好好劳动，真是无药可救无可救药,High,critical,informative and critical,disparaging,"没有自知之明, 无药可救无可救药"
中国男人家暴了那就是因为有些男性把自己的负能量发泄在配偶那??,Medium,accusatory,colloquial and critical,negative,"家暴, 负能量, 发泄"
就算她不拿刀你就能打得过这位让我不太喜欢的体重较重的女性?,Medium,informal,conversational and judgmental,critical,体重较重的
不明智的双标的人而已,Medium,casual,informative and judgmental,negative,"不明智的, 双标"
跑到对反对性少数群体的群里面开盒，真的不太好啊,Medium,informal,critical and disapproving,negative,不太好
体制内的发表极端性别言论的最多了，优越感很多很强的,Medium,critical,informative and opinionated,negative,"极端, 优越感"
我以為極端女權主義者討厭喜歡同性題材的女性，原來這兩種屬性是能兼容的,Medium,informal,neutral and slightly opinionated,curious,"極端, 討厭"
能让这个黑人小孩付出代价吗,High,informal,derogatory and offensive,aggressive,"黑人, 付出代价"
像郑若璘和潘庆林和吴宗宪等等等一大批非常多民族豪杰都在反外国人及其它们后代混血儿这些后来进入社会的外来者可是这些人在崇洋族眼里基本上都是键盘侠,High,dismissive,critical and antagonistic,negative,"反外国人, 后代混血儿, 键盘侠"
自我感觉过于良好的女性上辈子这么过来的,Medium,sarcastic,criticizing and informal,negative,过于良好
关键是那么丑那么穷的黑人，某些人还卑微地讨好倒贴，这就是人的问题了，我们男的又不是不明智的人！,High,derogatory,aggressive and informal,disparaging,"丑, 穷, 卑微, 讨好, 倒贴"
真是外国的混血儿和它们祖先外国人真是天生一致直把他乡做故土的依赖他人的人还大言不惭说它是我过人从这片土地的记忆里就从来没有让我感到不喜欢的外国人及其它们后代混血儿。,High,hostile,contemptuous and derogatory,disdainful,"混血儿, 外国, 依赖, 大言不惭, 他乡"
黑种人混血儿越来越多,Medium,informative,neutral,observational,none
这种不明智发言一度让我怀疑是友军反串,Low,neutral,informative,skeptical,不明智
喝舍得酒，做没有自知之明的男性，没毛病,Medium,sarcastic,informal and slang,judgmental,"没有自知之明, 没毛病"
我也是。我及其不喜欢黑人。个人认为与其为伍就是自甘堕落????,High,critical and negative,derogatory,prejudiced and dismissive,"不喜欢, 堕落"
很好!出于虚伪的人性道德?迫于无奈的理论漏洞?才有你们的今天?如果不管什么道德?你今天的午饭就是在猪槽里吃了,High,aggressive,derisive and accusatory,negative and critical,"虚伪, 道德漏洞, 猪槽"
在反同群不反对同性恋，你自己也说过你是双性恋了，所以要踢人出群找你很合理。,Medium,critical,conversational,accusatory,踢人出群
建议国内男性别在某些自我感觉过于良好的女性朋友圈里出现,Medium,advisory,informative and direct,dismissive,某些 自我感觉过于良好的
才不对亢让t们团结鼓励让t们风况捏参考韩国,Low,neutral,informative,encouragement,none
连这个是转发贴都看不出来只要有人骂他他就说人家是男同性恋嘞,High,accusatory,colloquial and derogatory,negative,"骂, 男同性恋"
如何评价这个男同性恋,Low,inquisitive,informative,neutral,none
这片让我感到不适的是结尾给女主洗白了，因为小时候被老妈情人侵犯，跑路致残，渴望爱情，所以才诬陷男主，,Medium,critical,emotive and judgmental,disapproving,"不适, 侵犯, 跑路致残, 诬陷"
不要当单方面付出的人不要当单方面付出的人，把女人当男人一样对待，男女平等，约她来就来，不来就赶紧再约下一个，什么胡说的持之以恒的追求，那是死缠烂打，让我反感的女性最讨厌死缠烂打了。,High,aggressive,dismissive and disrespectful,negative,"死缠烂打, 反感, 讨厌"
需要令我反感的女性引流捏,Medium,informal,disparaging,negative,反感
什么懦弱的男性，能不能消失？,High,aggressive,informative and derogatory,hostile,"懦弱, 消失"
你难道不是？凭什么你的身边就是身边，我的身边就是假的？你怎么证明那些跟黑人交往的女生是我们985的？,High,confrontational,judgmental and accusatory,discriminatory,"假的, 黑人"
B站极端女权主义者，说着说着自己玻璃心把我拉黑了,Medium,informal,derogatory and critical,disparaging,"极端, 玻璃心, 拉黑"
国内女性都有这样光明的未来,Low,optimistic,positive and affirmative,hopeful,none
帅什么，你这是什么审美，或者你也是黑人？,High,sarcastic,informal and rude,derogatory,黑人
她们赶紧去非洲挺好的，她们的状况关我什么事，别留在国内让有些中国人感到不舒服。另外，友情提示，婚检发现艾滋，医院有明确要求不允许告诉患者的伴侣和亲属，别问为啥，问就是保护艾滋病人，也不知道保护了他们，正常的普通人是得罪谁了,High,contemptuous and dismissive,informative and derogatory,hostile,"赶紧去非洲, 别留在国内, 感到不舒服, 艾滋, 不允许告诉, 也不知道保护了他们, 正常的普通人是得罪谁了"
同婚不能减少骗婚，男同性恋骗婚是因为想要繁衍后代，占两种便宜而已，不是来自社会压力，禁止同性恋繁衍后代就可以消灭骗婚。,High,judgmental,biased and discriminatory,disapproving,"骗婚, 占便宜, 禁止, 消灭"
一口一个普信男，你是微博里的没有自知之明的女性还是行为不检点的人,High,aggressive,derogatory,negative,"普信男, 没有自知之明, 行为不检点"
最好不要瞎说，B站的狂热信徒是最狠的，搞不好我们吧又被炸了的。,Medium,provocative,colloquial and informal,cautionary,"瞎说, 狂热信徒, 最狠, 炸了"
让我反感的这位女性的这种不像智人发言的极品不明智言论，每次都让我怀疑这是友军??，然而现实就是一次又一次地打我的脸?,High,derogatory,informative and emotional,hostile,"反感, 不像智人发言, 极品, 不明智, 打我的脸"
搞清因果关系，主要问题还是在让我反感的女性这边，打破她们的外包装现出原形就好了，比如把取悦他人的女神头发P光光，衣服换成男装，口红脂粉全擦掉，再看她们如何卖钱,High,derogatory,aggressive and critical,disdainful,"反感, 打破, 取悦他人, 男装, 擦掉, 卖钱"
这位让我反感的女性好不容易才找到的,Medium,informal,subjective,negative,反感
说的这么新奇，好了，我宣布，极端女权主义者有对性态度开放的自由,Medium,sarcastic,informative and argumentative,controversial,"极端, 女权主义者"
有些自我感觉良好的肥胖女性都是这样的，吃不到性别福利只能走这条路,High,derogatory,offensive,disrespectful,"肥胖, 性别福利"
不专拉外国人皮条的性工作者，人家都不感接黑人的客,High,derogatory,discriminatory and offensive,negative,"皮条, 性工作者, 黑人的客"
同性恋应该选中立至少不会出来让人感到不舒服，同性恋者选中立做深柜才有可能做出改变,High,judgmental,condescending and prescriptive,disapproving,"不舒服, 深柜"
外表可以。黑人真是不符合我个人的审美,High,informal,disrespectful and biased,negative,"黑人, 不符合"
自嗨型男同性恋，嗨出优越，嗨出高潮,High,derogatory,informal and offensive,hostile,"自嗨, 优越, 高潮"
我不喜欢的国内女性付出代价就完事,High,hostile,derogatory and dismissive,negative,"不喜欢, 付出代价"
直接举报这个黑人，,High,imperative,colloquial,hostile,黑人
大风起兮云飞扬，安得猛士兮守四方，黑人，个人认为任何时候都要受到一定惩罚，不惩罚不行,High,discriminative and aggressive,disparaging and accusatory,hostile,"黑人, 惩罚, 不行"
男同性恋让我觉得不舒服不接受反驳,High,assertive,conversational,hostile,"不舒服, 不接受反驳"
我怀疑你在侮辱性工作者，即使性工作者接了还挣钱的呢，她们白给甚至倒贴??,High,accusatory,derogatory,disrespectful,"侮辱, 白给, 倒贴"
还有好多是玩的。把人弄怀孕了，就不负责地跑路。这种就叫“华人失败者”,High,accusatory,informal and emotional,critical,"搞怀孕, 不负责, 跑路, 失败者"
我个人对于黑人就是有一种无差别的讨厌。。。,High,informal,opinionated and disrespectful,negative,讨厌
极端女权主义者的不明智真是编故事都漏洞百出啊。首先原来黄精灵体力弱不是事情是编造出来的，建议去奥运会证明自己呦。其次黄精灵真的希望每个人都摘50个果子吗？矿场，工地里一大堆果子怎么没见到你们极端女权主义者去摘呢,High,sarcastic,informal and confrontational,hostile,"极端,不明智,编造,漏洞百出"
太可怕了，永远对黑人有些负面情绪???,High,negative,informative and emotional,racist,"太可怕, 负面情绪"
看前面那么多印度人我本来以为这个是个ntr的故事【没有看过原著仅看了图片,Medium,informal,subjective and derogatory,prejudiced,"印度人, ntr"
这都不是真极端女权主义者，真极端女权主义者因为谷爱凌挑战国内女性白瘦幼审美观都批评她呢,Medium,informal,critical,negative,"极端, 批评"
她们不是单纯，是真的不明智,Medium,judgmental,informative and critical,negative,不明智
爆菊太可怕了，我认为这真是不正常啊??,Medium,informal,emotional and critical,negative,"爆菊, 不正常"
个人认为结了婚的同性恋者在当今社会不背叛感情的比较少,Medium,opinionated,informative but biased,judgmental,背叛感情
我已经累了，也懒得讲道理了，爱咋咋地吧，轻浮女性和黑人关我什么事啊，总有一天中国要整出个右翼分子,High,informal,derogatory and dismissive,frustration,"轻浮, 黑人, 右翼分子"
行为恶劣的人，还不快快展现真实面貌！~,Medium,confrontational,critical and accusatory,negative,行为恶劣
啊哈哈哈，没有自知之明的自信男性破防了??，当真是喜闻乐见??,Medium,sarcastic,informal and mocking,negative,"没有自知之明, 破防, 喜闻乐见"
神经病，连谁删你都不知的不明智的人还来装，笔,High,aggressive,informative and critical,negative,"神经病, 不明智"
debuff叠满了，本人西安上学维吾尔族极左没有自知之明的男性粉红爱国人??,Medium,informal,derogatory,negative,"极左, 没有自知之明, 粉红"
理智的gay可能对直男有负面情绪，因为三观大概率是不合的??,Medium,informal,subjective and opinionated,negative,负面情绪
极端女权主义者就属于，每天给它一块钱福利，现在感觉少,High,derogatory,colloquial and critical,disdainful,"极端, 感觉少"
这个群怎么搞群主啊，要不从新创个贴吧。那些什么奴隶啊，我让这些人付出代价后就踢了就行，把原帖吧的东西保存一下就行,Medium,confrontational,casual and aggressive,angry,"奴隶, 付出代价, 踢"
所以你认为我所说的那些喜欢男同性恋题材的女性太偏激了是在乱讲,Medium,neutral,subjective and defensive,defensive,"偏激, 乱讲"
别，黑人的后代我个人不是很喜欢,High,informal,casual and discriminatory,negative,黑人的后代
