Sentence,Toxicity Level,Tone,Language,Implied Sentiment
Die meisten Messerangriffen sind nun mal von dem Asylantenpack. Wer Das verharmlost ist für mich ein Fehgesteuerter Ignorant und ein Hirnprinz!,High,Aggressive,Derogatory and Insulting,Hostile
"Schulz wurde als Kind nicht verwöhnt, sondern er war. ein sogenannter Schultrottel. 2 x sitzen geblieben und. ohne Schulabschluss.",Medium,Mocking,Derogatory,Disparaging
Haha....von diesen gibt es tausende...ihr wolltet sie und jetzt habt ihr sie..!!. Dieses Gesindel werden wir niewieder los😡😡,High,Derisive and Hostile,Insulting and Aggressive,Contemptuous
Grüne onanieren jetzt täglich 😜 erst konnten sie ihre neue Macht kaum fassen u. jetzt nicht mehr erwarten das Schland völlig zu ruinieren 🤢,High,Sarcastic and Disrespectful,Derogatory and Hostile,Contemptuous
"Was mich an Linken am meisten nervt, ist deren moralisierende Dämlichkeit.. Wissen tun sie nicht viel, aber die Moral haben sie gepachtet.",High,Dismissive and Critical,Confrontational and Insulting,Hostile
Der Islam hat sich in den Sechzigern nicht integriert warum geht ihr davon aus dass er sich jetzt integrieren möchte? So dumm kann doch kein Mensch sein.. #illner,High,Accusatory,Confrontational and Insulting,Hostile
"In allen Medien Merkels 'Flüchtlingspropaganda', zum kot***, nichts über unsere BILDdung, Kinderarmut usw. also 'Dreck vor d. eigenen Tür'😜",Medium,Dismissive and Sarcastic,Derogatory and Offensive,Critical
"Es ist nicht die Aufgabe von Massenmedien, solche Asylanten-Sauereien zu verschweigen!!",High,Accusatory,Inflammatory and Derogatory,Hostile
Nazi Medien und Merkel Vasallen hetzen weiter gegen den Präsidenten der Vereinigten Staaten!!,High,Accusatory,Inflammatory and Insulting,Hostile
"Wer sagt schon 'Scheide', da fällt mal wieder Böhmermanns LinksGrüne versifftes Autoren-Team auf. #LaferLichterLuther",High,Dismissive,Confrontational and Insulting,Hostile
Solange die sich selber die Köpfe einschlagen und Deutsche in Ruhe lassen. Scheißegal.,High,Aggressive,Hostile and Insulting,Indifferent and Condescending
"Lieber höre ich mir die sogenannten Braunen an, als das scheinheilige Gefasel der Dreckslinken Faschistenschweine",High,Aggressive,Derogatory and Insulting,Hostile
Stegner du alter Nazi...du darfst doch nicht sprechen wenn der Schulz es dir nicht erlaubt...,High,Aggressive,Insulting and Derogatory,Hostile
"Biermann ist ein LUMP der mit der Freiheit schon immer Geld verdienen wollte, Biermann steht für das was er im Namen hat, obergärig und als Flasche schnell abgefüllt !",High,Derogatory,Insulting and Demeaning,Disdainful
Aber 10 Prozent der Opfer sind Frauen! Frauen! Das ist das bessere Geschlecht mit den Möpsen und den Vaginas!. Frauen!!!!,High,Mocking,Offensive and Derogatory,Sexist
Wo ist #Kubicki heute? Hat ihn Berlin schon zum Trinker und zum Hurenbock gemacht? #illner,High,Accusatory,Offensive and Derogatory,Disparaging
"Und diese ukrainischen Nazis werden heute vom Westen unterstützt - Poroschenko ist ein hinterfotziger Hund, er lügt und betrügt!!!",High,Accusatory and Derogatory,Inflammatory and Insulting,Hostile
"Und anstelle sofort abzureisen,jammert dieser armselige Gauck auch noch mit den Griechen.",High,Derisive,Derogatory and Disparaging,Contemptuous
"Tag der deutschen Einheit??? 😂😂😂 In d. DDR war vieles nicht in Ordnung, aber dieses Schland u. ihre Führung ist der allerletzte Dreck 🤢",High,Mocking and Contemptuous,Disparaging and Insulting,Derogatory
Jeder glaubt es gibt 3 Geschlechter ist Behindert,High,Offensive,Disrespectful and Insulting,Intolerant
"Gegen Dummheit hilft, Bildung, mehr, effizienter!",Medium,Critical,Direct and Blunt,Disparaging
Dummes Gelaber. Was Sie für Steuerbetrug halten gilt nur. in Deutschland und in Ihrem Hirn.,Medium,Dismissive and Insulting,Confrontational,Disrespectful
sofort abk.......n!. Oder Spanien gibt das von Marokko beanspruchte Land zurück und Ruhe ist!,High,Aggressive,Demanding and Coercive,Hostile
"Die Tafeln sind total überlaufen zum großen Teil von Asylanten, und deutsche Arme gucken in die Röhre!Die Asylanten brauchen all ihr Geld für Luxusartikel wie Klamotten,Smartphones und Rauschmittel.",High,Accusatory and Dismissive,Derogatory and Stereotypical,Hostile
Die Zuschauer klatschen wohl für jeden Mist was von den 4:kommt,Medium,Sarcastic,Disparaging,Dismissive
"Die bayerische Labertrumpe ist wieder am Werk! Wenn Merkel sich räuspert, ist wieder Ruhe im Duckmäuser-Staat!",High,Derisive,Mocking and Derogatory,Hostile
"Harpyie Murksel drückt Verbundenheit für Manchester aus > Wie falsch muss man eigentlich sein, wenn man d. Terror Tür u. Tor öffnete 🤢🤢🤢",High,Derogatory,Confrontational and Insulting,Hostile
Ein Antifant das sagt alles.,Medium,Dismissive,Derogatory,Condemnatory
Die Alte darf ja nicht fehlen. Hätte selber gern einen Posten. Nichtsnutz.,High,Derogatory,Insulting and Dismissive,Disdainful
"Merkel und Gauck, ein ideales Paar! Sklaven der Ostküste!",High,Derisive,Derogatory and Insulting,Contemptuous
"Trump lässt die Hose runter > Flugverbotszone in Syrien. Nur, um sich mit RU anzulegen, dafür ist sein Schwanz zu kurz 😜",High,Mocking,Vulgar and Derogatory,Contemptuous
"Wieso lädt #Maischberger nicht das Opfer eines Asylanten vom Wochenende in Oberhausen ein? Ach richtig, geht nicht, ist ja tot!",High,Sarcastic,Provocative and Insensitive,Hostile
"Gabriel hat sich gemeldet weil er auch mal was sagen wollte!! Diese Witzfigur nimmt doch keiner erst, weltweit nicht!!",High,Mocking,Derogatory and Dismissive,Contemptuous
Yvonne #Willicks ist immer überzeugt wenn es ums Fressen geht #Servicezeit #WDR,Medium,Mocking,Slightly Derogatory,Disrespectful
ich will die #Mauer zurück und dann die schmarotzenden #Ossis und die #Flüchtlinge rausschmeissen,High,Aggressive,Discriminatory and Xenophobic,Hostile
"Der Dummbatz hat doch den Arsch offen. Ich würde die Asylanten in den Arsch treten, wenn die meine Tür betreten.",High,Aggressive,Offensive and Insulting,Hostile
"Kompliment den Niederlanden. Die verzichten auf Flugzeuglandungen in der. Türkei, diese Nazis. Haha. Auch ich bin für Meidung der Türkei.",High,Derisive and Aggressive,Offensive and Insulting,Hostile
"SPD - SCHANDMÄULER, PÄDOPHILE UND DUMMKÖPFE. oder eben. SCHEINHEILGSTE PARTEI DEUTSCHLANDS !!!. Aus welcher Partei stammt Steinmeier ???",High,Aggressive,Insulting and Accusatory,Hostile
So siehts in Wahrheit aus. Aller Abschaum kommt nach D ohne Paß keine Akte.,High,Contemptuous,Offensive and Prejudiced,Hostile
"Solange solch Polit-Pfeifen, wie Murksel u. ihre Muschpoke bestimmen, was RECHTS ist, läuft mir das am Ars** vorbei - dieses verlogene Pack😜",High,Derogatory and Dismissive,Insulting and Offensive,Disdainful
So schaun Sieger aus lalalalla so schaun Sieger aus lalalallaalla...... Mein Traum geht in Erfüllung...kotzgrüne Brühe versickert endlich im Erdreich...😂😂😂😂,Medium,Mocking,Disrespectful and Sarcastic,Gloating
"Tja,ich denke EU wird an Bürgerkriegen zugrunde gehen, ist ja genau das was die Eliten planen und der gierige LINKE Scheiß machts möglich !",High,Alarmist,Aggressive and Derogatory,Hostile
ich kann machen das die Luft riecht... Gehe damit auch nicht Hausieren.... Das ist die Dümmste Antwort ever ganz ehrlich,Medium,Sarcastic and Insulting,Dismissive and Confrontational,Disrespectful
Ich habe noch von keinem einen größeren Schwachsinn gehört als von diesem Beck...er schlägt alle Grünen 😃. Alter zieh dir lieber eine rein!!,High,Dismissive,Confrontational and Insulting,Hostile
"Die Asylanten sollten für Unterkunft, Fressen usw. arbeiten und in die RK einzahlen.",High,Derogatory,Discriminatory and Offensive,Negative
Frau Barley war mit ihrem dummdreisten überheblichen Grinsen wirklich nicht zu ertragen.,Medium,Dismissive,Insulting and Derogatory,Contemptuous
"Jänicke möchte keine Windräder im Wald aber ohne genügend Abstand vor den Häusern der Landbewohner und das nur, damit er seine scheiß E-Karre laden kann. 🙄",Medium,Critical,Disrespectful and Insulting,Criticism
Durch die #Eu sind manche europ. Länder so verkommem daß sie ihr Volk wegen Geschäften mit Asylanten verraten und verkaufen. #kapitalismus,High,Accusatory,Derogatory and Critical,Hostile
Und Scheißt auf die verdammten Asyl Schmarotzer,High,Hostile,Confrontational and Insulting,Disdainful
"In diesem Kiez sollten besser 1000 Wahre Deutsche leben ,als dieses Pack von linken Anarchisten!",High,Derogatory,Discriminatory and Hostile,Intolerant
60 % sind geklaut von uns ich hasse dieses Bauern auch,High,Angry,Accusatory and Insulting,Hostile
Religionen sind alle FakeNews. Aber nützlich um Massen dumm zu halten und auszubeuten. Größte Bremsen in der Entwicklung der Menschheit.,High,Dismissive and Condescending,Confrontational and Disparaging,Hostile
ist mit Sicherheit keine besonders helle Leuchte auf Deutschlands Talk-Show-Torte aber seine stümperhafte Zusammenstellung der Gäste wurde dann noch durch seine dillettantische Moderation übertroffen. Au weia war das schlecht.,Medium,Criticizing,Derogatory and Disparaging,Disdainful
Ist es noch ein Verfassungsgericht oder ist es schon ein Verarschungsgericht? #DrittesGeschlecht,Medium,Sarcastic,Confrontational and Disrespectful,Critical
#Machtverlust Unfassbar mit welchen Methoden sich nun dieses rotschwarze #Dreckspack in #Österreich prügelt ...,High,Aggressive,Derogatory and Offensive,Contemptuous
"👍. ich frage mich echt, wie verdorben man sein muss, um diesen verlogenen Politikern zu folgen...",High,Contemptuous,Derogatory and Insinuating,Disdainful
Könnten wir Schmarotzer und Kriminelle loswerden würde die #Asylanten-Schwemme auf beherrschbare Zahlen runtergehen.,High,Dismissive,Derogatory and Xenophobic,Hostile
ICH und viele andere auch. Ist so. Trotz Ihres billigen Kommentars.,Medium,Defensive,Dismissive and Condescending,Resentful
"Was für Schlawacken hat unsere Regierung aufgenommen, aus Höhlen importiert und jetzt Sterneküche verpflegt genießen wollen!",High,Derogatory,Disparaging and Insulting,Contemptuous
Das geht der Frau Merkel garantiert am Arsch vorbei. Die heuchelt mit anderen Politikern nun wieder Erschütterung + fertig,High,Mocking,Confrontational and Disrespectful,Hostile
Die Türken haben schon mal vor Wien im 17. Jahrhundert. Ohrfeigen bezogen. Raus mit den Doppelstaatsbürgern. Ab dafür.,High,Aggressive,Hostile and Nationalistic,Xenophobic
"Schulz, spar Dir Dein dummes Gelaber. Es geht nicht um Verteilung, sondern um. Rückführung, verdammt nochmal. Es sind Invasoren ohne Rechte.",High,Aggressive,Confrontational and Insulting,Hostile
#Familiennachzug.. Sollen diese Feiglinge doch wieder zurück zu ihren Familien gehen. Warum alle nach Deutschland holen?,High,Derogatory,Disparaging,Disdainful
Trump saß auch nicht am Steuer und trotzdem hat die Lügenpresse und Medienpack ihn direkt dafür verantwortlich gemacht!!,High,Accusatory,Derogatory and Disparaging,Hostile
Auf die Antje sollte man hören! Die ist wenigstens intelligent und vom Fach! ................... die anderen sind nur Dödel die sich nur ein paar Euronen nebenbei verdienen wollen/müssen!!!,Medium,Derogatory,Dismissive and Insulting,Contemptuous
"Ihr afghanischen Jugendlichen! Haut doch nicht ab, Ihr Feiglinge, und. kümmert Euch um Eure Angelegenheiten in Eurer Heimat.",High,Hostile,Confrontational and Insulting,Aggressive
Das ist erst der Anfang. Viele haben davor gewarnt. 9/11 jetzt ganz Europa. Einfach weil 50% der Deutschen Gehirn Prothesen träger sind.,High,Alarmist and Offensive,Provocative and Insulting,Hostile
"Der Ober-Schul-Versager Schulz forder einen Unsinn, an den sich die. Ost-Staaten und schon gar nicht die Invasoren halten werden.",High,Dismissive,Confrontational and Derogatory,Hostile
"lieber #Horst #Seehofer, gibt es #Asylanten, die besser im #Tierasyl aufgehoben wären ? #sz #faz #zeit #nzz",High,Derogatory,Discriminatory and Derogatory,Hostile and Disrespectful
"Jetzt hört auf mit Euren Sanktionen. Sie bringen nichts und. schädigen, ja -schädigen- die eigene Wirtschaft, Ihr Nulltipper.",Medium,Frustrated,Critical and Insulting,Disapproving
"Mich interessiert's weil ich es gut finde, dass es inmitten islamischen Barbarei wenigstens eine Demokratie gibt, in der ich Schwänze lutschen kann ohne ins Gefängnis zu kommen.",High,Provocative and Dismissive,Confrontational and Offensive,Hostile
Die Linken stinken zum Himmel gegen Patrioten und Rechte schlecht hin.,High,Derogatory,Insulting and Dehumanizing,Hostile
In Deutschland wird wieder hartes Klopapier eingeführt.. Damit auch der letzte Arsch Rot wird. #spd #linke,Medium,Sarcastic,Insulting and Derogatory,Contemptuous
#cdu kapiert es nicht! Alle in europa ausser cdu von #merkel wollen keine #asylanten. sichert die aussengrenze oder EU und merkel sind tot,High,Aggressive,Incendiary and Threatening,Hostile
Die Regierung alimentiert Menschen aus aller Welt & fördert #Islamisierung unsrer Heimat...mit unsren Steuern! #Volksverräter abwählen! #AfD,High,Accusatory,Inflammatory and Xenophobic,Hostile
wen interessiert denn die Meinung des Außenminister @USER_0 der in meinen Augen strunzdumm ist #SPD,High,Dismissive,Confrontational and Insulting,Hostile
"Ich nehme mir die FREIHEIT anders zu denken als dieser korrumpierte, verlogene BERUFSPOLITIKER-MÜLL, der sich die Taschen vollschaufelt 😜",High,Defiant,Confrontational and Insulting,Hostile
"Wer schützt uns vor den Aids verseuchten Negern,werden die überhaupt untersucht ?Aber erst mal auf uns losgelassen!",High,Hostile and Fearmongering,Offensive and Discriminatory,Prejudiced
"Die Schulden der Griechen soll der deutsche Steuerzahler übernehmen, denkt Martin Schulz. Jagt ihn davon, den schulischen Versager.",High,Aggressive,Confrontational and Disparaging,Hostile
Die@USER_0....was sind das eigentlich für Schmierfratzen die für diese Texte und eigentliche Fake-News ...verantwortlich sind?,High,Aggressive,Derogatory and Insulting,Hostile
Bei Familienfragen kennt sich die Alte bestens aus.... Wenn wir schon familienfreundlich handeln wollen gibt es bessere Lösungen:. Keine Einreise für Alleinstehende..!,High,Dismissive,Derogatory and Exclusionary,Hostile
"Die Ultras sind das gleiche Pack wie linke Anarchisten,wann wird endlich mal durchgegriffen.Unsere Juristen sind halt alle Gutmenschen die lieber eine arme Rentnerin ins Gefängnis schicken",High,Aggressive,Derogatory and Hostile,Contemptuous
"Bosbach hätte die Ditfurth mit Ohrfeigen und Tritten aus dem Studio davonjagen. und ihr den Fächer ins Maul stopfen sollen. Ja, so wäre das.",High,Aggressive,Violent and Derogatory,Hostile
Dann bleib am besten dort du linker Heuchler!,High,Aggressive,Confrontational and Insulting,Contemptuous
"Von der abgefuckten SPD fallen mir auf Anhieb mindestens 5 Bastarde ein, die ich nahe an Göbbels oder Himmler sehe.",High,Aggressive,Offensive and Insulting,Hostile
"Schade das wir soviele dumme dumme deutsche Menschen haben, wer jetzt auf empört macht dem könnte ich glatt..... kotzgrüne Arschlöcher ihr!!",High,Aggressive and Disparaging,Confrontational and Insulting,Hostile
#Invasion #Fakt Das kulturell inkompatible #Gesindel versucht in verbrecherischer Art & Weise die deutschen Wahlen zu beeinflussen!,High,Alarmist and Hostile,Derogatory and Incendiary,Xenophobic
"Nur 'DER' hatte noch Soldaten, 'Mutti' hat nur Flintenuschis Schnullertruppe 😜",Medium,Mocking,Sarcastic and Demeaning,Derogatory
"Bis dahin fällt den Grünen schon ein das Ghana kein sicheres Herkunftsland ist...die kriegen alles hin, die lieben solchen Abschaum",High,Sarcastic and Derogatory,Disparaging and Insulting,Contemptuous
Ohne Worte....das manche Menschen so dumm sind....noch dümmer sind wirklich nur Schafe...!,High,Derogatory,Insulting and Comparatively Demeaning,Contemptuous
"Richtig, habe jetzt ausgeschaltet, kann das Gör einfach nicht anhören...",Medium,Dismissive,Informal and Insulting,Annoyed
Schaut die Bazille Anwalt an....😃😃,Medium,Mocking,Informal and Insulting,Contemptuous
"Dass ist nicht freiwillig, sondern der Geldknappheit der Städte und Gemeinden geschuldet, die Gelder den Asylanten wie Puderzucker in den Hintern blasen.🌬",High,Sarcastic and Derogatory,Incendiary and Insulting,Hostile and Resentful
Merkel hat einen neuen '16-Punkte-Plan' 😂😂😂 Für einen Fakt der nur zweier Punkte u. Konsequenz bedarf. Ich lasse mich nicht mehr verarschen😜,Medium,Mocking,Disparaging and Sarcastic,Skeptical
Pubertierende masturbierende Pickelträger...kein Wunder das deutsche Mädels keine deutsche Jungs wollen....!,High,Dismissive and Insulting,Derogatory and Offensive,Hostile and Disparaging
Diese Frau kann einfach nur labern und hat keine Ahnung 🤦🏼‍♀️ Sorry,Medium,Dismissive,Disparaging and Dismissive,Derogatory
Besser als Schreckschusswaffe gegen #rapefugees: Wasserspritzpistole gefüllt mit Schweineblut ^^,High,Derisive,Offensive and Derogatory,Hostile
Das grüne gesindel ist auch wieder dabei,Medium,Disparaging,Derogatory,Disrespectful
"Ihr lügt was das Zeug hält, ihr Merkel Vasallen!!",High,Accusatory,Confrontational and Derogatory,Hostile
"Was hast du gegen Asiaten, du Halbnigger?!",High,Aggressive,Racist and Insulting,Hostile
NrW Minister Jäger! : Die Grosse Pfeife spricht 😂😂😂😂😂,Medium,Mocking,Derogatory,Disrespectful
"Bin wieder zu Hause in meinem Mecklenburg - in Szczecin meinte man, Murksel bekam heute die Aufmerksamkeit in Washington, die sie verdient 😜",Medium,Sarcastic,Informal and Disrespectful,Derogatory
"Neger eben nur schwanzgesteuert. War immer so und wird immer so bleiben, für diese primitive Rasse!",High,Derogatory,Racist and Dehumanizing,Extremely Hostile
Auf nach Deutschland...die lieben solchen Abschaum. ...und Geld gibt’s auch dafür...,High,Contemptuous,Derogatory and Offensive,Disdainful
wen interessiert dieser dumme Türke gibt es nichts wichtigeres aus NRW zu berichten @USER_0 #WDR,High,Dismissive and Derogatory,Confrontational and Insulting,Hostile
"Jetzt wieder die typische AfD Hetze gepaart mit dreisten Lügen.... unmöglich, Linksfaschist #Böhmermann",High,Aggressive,Confrontational and Insulting,Hostile
Man glaubt es kaum. Die Dame hat die DDR scheinbar nicht bewusst live erlebt. Aber die Dummheit stirbt leider nie aus,Medium,Derisive,Disparaging and Condescending,Dismissive
Wieso ist so ein linker Anarchist noch auf freien Fuß.Einsperren und verschimmeln lassen,High,Hostile,Confrontational and Insulting,Aggressive
Wenn das zustande kommt müßte es eigentlich jeder merken das wir übergangen werden....!. Das ist keine Volksentscheidung ...das ist nicht Wählerwille ..!!. Verfluchte Scheisse...😡😡,High,Frustrated and Angry,Confrontational and Insulting,Hostile
Wer wählt denn noch SPD mit diesem schulischen Versager. Martin Schulz. 2 x sitzengeblieben. Der taugt doch nichts.,High,Dismissive and Derogatory,Insulting and Contemptuous,Disdainful
"Hetze, Wahlbeeinflussung in den USA u. GB, DAS IST DIESES SCHEISSLAND!!! Ach so, aber der Putin ist ja SCHULD 😂😂😂",High,Aggressive and Sarcastic,Confrontational and Derogatory,Angry and Derisive
"Lachnummern, wie Papagei Tauber sind gut für`s Wahlergebnis. Merkel steht auf Leute oh. eigene Meinung u. mit NICHTS zw. d. Ohren 😜",High,Mocking,Derogatory and Disrespectful,Contemptuous
"George Weinberg war so ignorant und abstoßend, dass er nen gutes Sinnbild für Trumps Lager abgegeben hat. Die Republikaner sind seit Bush in einer stetigen menschlichen Abwärtsspirale...",High,Derisive,Confrontational and Insulting,Hostile
Raub Mord Vergewaltigung muss gesühnt werden...egal in welchem Land...Abschiebung erst nachdem diese Schweine ihre Strafe absitzen...!,High,Aggressive,Hostile and Punitive,Vindictive
Die Grenzen sind weit offen alle kommen sie herein registriert oder nicht das interessiert hier kein Schwein ....Das gibt es nur in Deutschland,High,Dismissive,Confrontational,Hostile
Gratuliere ebenfalls und den Linken eins aufs Maul!,High,Aggressive,Confrontational and Violent,Hostile
"Die ist nicht nur peinlich, hat einen Riss in der Schüssel, das Unfähigste, was mir diesbezüglich bisher begegnet ist",Medium,Critical,Derogatory and Judgmental,Negative
Wo ist der #aufschrei #ausgruenden #Belästigung von #Flüchtlingsfrauen in #Flüchtlingsheimen?  Könnt wohl nur #koelnhbf u #Rapefugees?  :'-(,High,Dismissive and Mocking,Provocative and Insulting,Hostile
Die Roten importieren Judenhassende Moslems ohne Kontrolle und du heulst wegen einem Liedtext rum? #Landbauer,High,Aggressive,Inflammatory and Disparaging,Hostile
"Hat da tatsächlich jemand die Nahles vorgeschlagen, oder sind das nur Darmblähungen gewesen ???",Medium,Sarcastic,Derogatory and Insulting,Disrespectful
Und das sagt gerade eine pubertierende Pickelplantage....heiligsblechle...😃😃,High,Mocking,Derisive and Insulting,Contemptuous
"Es ist ekelhaft mit anzusehen, wie Merkel den Kirchentag als Bühne nutzt, um ihre MACHT zu erhalten, um so Dtl./EU an die Wand zu fahren 😜",High,Disdainful,Aggressive and Criticizing,Contemptuous
Hatte schon Angst das ich ab jetzt nur noch an den Baum oder in die Hecke pissen darf.,Medium,Resentful,Informal and Crude,Frustrated
"Stimmt, Österreich muss mittlerweile hinnehmen dass Moslems in Wien zur Schlachtung der Juden aufrufen. Aufruf zum Völkermord!",High,Accusatory and Inflammatory,Hate speech and Incendiary,Hostile and Incendiary
"Nein, ich gehöre anscheinend auch nur zum blöden Wahlvieh—um die jetzt vor den Wahlen nochmal mit kruden Vorschlägen geworben wird.",Medium,Frustrated,Derogatory and Sarcastic,Discontent
Internet Gestapo von H.Maas und der Antonio Amadeus Stiftung. Bezahlt mit Steuer Gelder. Knecht von Google.,High,Hostile,Provocative and Aggressive,Contemptuous
Eine dumme Labertasche dieser ...,Medium,Dismissive,Insulting,Derogatory
Achja ... und steckt euch euren - in Wahrheit RASSISTISCHEN - #diversity-Scheißdreck sonstwohin ...,High,Hostile,Confrontational and Insulting,Aggressive
Aber wehe ein Asylantenschmarotzer stirbt durch Deutsche!!!,High,Aggressive,Derogatory and Hate Speech,Hostile
"Aber ein Bildausschnitt reicht, um Mio 'Wähler' zu überzeugen > bewusste Manipulation der 'Leser' dieser Lügenpresse 😜",Medium,Sarcastic and Accusatory,Dismissive and Derisive,Cynical
Die Arschlöscher der Justiz leben in einem eigenen Biotop,High,Condemnatory,Insulting and Abusive,Derogatory
Egal dann halt Syrer und keine Nafris,High,Dismissive,Discriminatory,Prejudiced
Das ist so ein Bullshit...nichts ist schlimmer zu ertragen als die Grünen. Wie kann man nur von so vielen Dingen so wenig Ahnung haben...,High,Contemptuous,Derogatory and Insulting,Hostile
Es gibt fast ausschließlich Schwachköpfe und Arschkriecher in der Politik! Eine eigene Meinung führt meist zu Problemen! 😜👎🖕,High,Dismissive,Confrontational and Insulting,Hostile
Großer Gott steh uns bei..... Das diese Frau entsorgt gehört ist eindeutig....!,High,Alarmist,Aggressive and Disrespectful,Hostile
Wohl eher die Hetzkammer der abgefuckten Altparteien. Da werden einige Bastarde mit ganz schön Dreck am Stecken dabei sein.,High,Aggressive,Derogatory and Insulting,Hostile
Würde lachen wenn er wirklich mal vom 1 stock ins Erdgeschoss mit seinem Fettarsch durchbricht,High,Mocking,Derogatory and Insulting,Derisive
"ES WIRD ZEIT, DIESE KRANKE ZU WARNEN!",Medium,Aggressive,Confrontational,Hostile
Nur noch Geisteskranke Politiker in der Regierung!! Es muss ein Ende haben!!!,High,Aggressive,Insulting and Confrontational,Hostile
das wird der Irre auch versuchen,Medium,Disparaging,Derogatory,Negative
Wie lange wollt ihr uns eigentlich noch verarschen?. #illner,Medium,Accusatory,Confrontational,Frustrated
"SPD - SCHANDMÄULER, PÄDOPHILE und DENUNZIANTEN !!!. Das machtgeile Pack dieser abgefuckten Dreckspartei möchte sich noch gerne 4 Jahre bereichern und scheisst dabei auf den deutschen Bürger.",High,Hostile,Aggressive and Insulting,Extremely Negative
"Vehement kotzt sich d. CDU üb. Nazis in d. AfD aus,hatte aber nach 45 Nazitäter in d. Regierung u behinderte d. Aufarbeitung d. 3. Reiches 😜",Medium,Accusatory,Confrontational and Sarcastic,Critical
"Ach ja,gibt es noch ein KZ, was der Pfaffe Gauck noch nicht besucht hat?",High,Sarcastic and Derogatory,Disrespectful and Insulting,Contemptuous
Politik war damals schon scheisse....jetzt ist sie allerdings komplett beschissen..... Unsere Politikerköpfe ist doch der reinste Abfall....,High,Angry,Confrontational and Insulting,Hostile
"wie strunzdumm ist denn die türkische Rechtsanwältin in der @USER_0 sie sollte besser machen was sie kann, Ziegen hüten #WDR",High,Derogatory,Offensive and Discriminatory,Hostile
Der Penner muss ja auch nicht unter Seinesgleichen leiden... Wenn der das mal ein paar Monate mitmachen dürfte wäre der doch der Erste der lautstark nach dem Staat ruft...,High,Contemptuous,Derogatory and Disdainful,Disdainful
Man hört noch nicht einmal einen Judenfurz💨,High,Derogatory,Offensive and Discriminatory,Hostile
"Es leben mehr als 5 millionen Türken in Deutschland, lern Türkisch, du Arsch... Passt es jetzt du Vollidiot?",High,Aggressive,Confrontational and Insulting,Hostile
"Man darf nicht vergessen, dass die öffentlich-rechtlichen Vasallen von Merkel sind und das berichten was Merkel vorgibt!!",Medium,Accusatory,Derogatory and Inflammatory,Critical
Nur die Dumm-Deutschen wollen es nicht begreifen!!. DUMBEST WOMAN ON EARTH: Angela Merkel says Islam is ‘not the source of terrorism’,High,Derogatory and Aggressive,Insulting and Disparaging,Hostile
"tut mir leid aber diese, in meinen Augen, strunzdumme Frau #Schwesig von der #SPD schaue ich mir nicht länger an bei #MaybritIllner und tschüss",High,Dismissive and Disrespectful,Insulting and Condescending,Hostile
@USER_15 @USER_12 @USER_9 @USER_5 @USER_13 @USER_10 @USER_1 @USER_6 @USER_3 @USER_11 @USER_0 @USER_14 Macht mal Urlaub in einem islamischen Land. Dann wisst ihr was Gaffer sind.,Medium,Sarcastic,Provocative and Stereotyping,Critical
"Wer hier Naziverhalten sieht, hat ein Rederecht. Auf dem Klo.. Scheisshausparolen gehören dort hin. Schon 1683 wurden die. Türken davongejagt.",High,Hostile,Confrontational and Insulting,Contemptuous
"Dieser Rot Grün versiffte Zick hetzt in d ARD gegen all die DE, die durch diesen Lug, Trug u Manipulation Journalismus nicht verblödet sind",High,Aggressive,Confrontational and Insulting,Hostile
"Ständig gegen Deutsche hetzen und über unsere Kultur spotten, aber nicht die Eier haben zu einer Mohammed-Karikatur #LaferLichterLuther",High,Accusatory,Provocative and Offensive,Hostile
"Es ist auch nicht gerade emanzipiert, einen barbarischen Wüstenkrieger zu verehren, der ein 9jähriges Mädchen gevögelt hat.",High,Offensive,Derogatory and Disparaging,Contemptuous
Schulz fordert bei einem Teil der Abzuschiebenden die Aussetzung. Das ist hinterfotzig. In Deutschland gibt es auch Terroranschläge.,High,Accusatory,Aggressive and Derogatory,Hostile
"Hallo, waren es die Linksradikalen oder Reichsbürger die Anschläge auf Privateigentum verübt haben!!!😡 die verkommene Lügenpresse war klar!",High,Accusatory,Hostile and Derogatory,Aggressively Distrustful
"Ich meine, im Schland reden so viele 'Experten' über Sicherheit und merken nicht, dass sie so dämlich sind, wie Russland groß ist 🤢",High,Sarcastic and Derogatory,Confrontational and Insulting,Contemptuous
"Habt Ihr verstanden, Ihr Hohlköpfe? Die 20 Politiker sind um Verbesserungen bemüht.. Wir brauchen keine aggressiven, vermummten Feuerleger.",High,Aggressive and Insulting,Confrontational and Derogatory,Hostile
"Für mich kann ich nur feststellen, d. vorhand. Politikermüll ist weit gefährlicher als Atommüll > strahlende Gesichter in Aussicht d. MACHT😜",Medium,Sarcastic,Derogatory and Disparaging,Contemptuous
"Verdammt nochmal, Ihr Italiener. Schließt endlich Eure Häfen für Shuttleschiffe. Wir brauchen keine illegalen Einwanderer.",High,Aggressive,Confrontational and Discriminatory,Xenophobic
Was für eine häßliche Kröte...und der Bulgarireif entstellt sie noch mehr...😃😃,High,Derisive,Insulting and Demeaning,Contemptuous
und wie dumm ist die Bevölkerung!,High,Derisive,Insulting,Contemptuous
Aus eigentlichen Verlierern wurden Sieger.. FDP u Grünen hätte niemals passieren dürfen.....die dummen dummen Biodeutschen.,High,Disparaging,Insulting and Derogatory,Contemptuous
Hubi...mei bisch du a deppeter....😂😂,High,Mocking,Insulting and Sarcastic,Derisive
