Sentence,Toxicity Level,Tone,Language,Implied Sentiment
对的它们国际鬼子虫类及其它们后代虫混在全球就是老鼠耗子过街人人喊打,High,Aggressive,Offensive and Demeaning,Hostile
下意识的种族歧视呗.就好象一个正常女性绝对不可能接受一个艹羊佬.,High,Dismissive,Prejudiced and Insulting,Hostile
男同喜欢封面上的那种?,Medium,Questioning and Stereotyping,Suggestive,Disdainful
别找太便宜的就行，听说便宜鸡跟你做完就开始叨叨叨她那些前男友的破事了。跟个怨妇似得，烦死了。现在22年，超过600都比较正常,High,Derogatory,Disrespectful and Insulting,Dismissive
男的看男同恶心 女的看女同恶心,High,Derogatory,Offensive and Insulting,Intolerant
异性恋还要宣传吗某些txl还是不要自欺欺人了,Medium,Dismissive,Confrontational and Dismissive,Contemptuous
喂喂喂？基佬还能讲话吗,High,Dismissive,Mocking and Insulting,Hostile
知乎上最多的就是伞兵问题,Low,Skeptical,Casual,Critical
如何薄纱有性别焦虑问题的通讯录？,Low,Inquisitive,Neutral and Informative,Curious
??对，不仅媚外，而且为了不让女的占便宜，敢于自贡。这是多么伟大的国际注意神经,High,Sarcastic and Offensive,Derogatory and Insulting,Critical
国铝只会pua国男，怎么可能骂洋大人呢,Medium,Sarcastic,Dismissive,Disparaging
就是啊，还有带着房子车子，绿了老公，扔了孩子的“高尚”倒贴，不知道是本质蠢坏还是灌多了“迷魂汤”。最恶心的还要“道德绑架”老实奋斗的苦逼中国男人。,High,Dismissive and Contemptuous,Confrontational and Insulting,Hostile
中国对男性太宽容了，就算男明星长得是个屎也没人说。女明星稍微胖点就有丑男批评,Medium,Critical,Judgmental and Derogatory,Unfair
默就是默，非我中华民族必为异类，畏威不畏德。,Medium,Derogatory,Discriminatory,Prejudiced
你这个喃蛮编的故事挺好的,Medium,Condescending,Casual and Derogatory,Patronizing
有的女的真的是嘴贱，随时随地张口就对男性下定义，女性凝视和偏见，普信女真下头。,High,Disparaging,Derogatory and Contemptuous,Hostile
纯黑都能在中国找到女人，混黑还会找不到？黑皮只会越来越多！！,High,Dismissive,Racially Insensitive and Demeaning,Prejudiced
这张动态图简直把虫类及其它们后代的智商表现淋漓尽致,Medium,Sarcastic,Derisive,Mocking
无母爱直佬只会骂人吗，除了骂人你还会什么，会被骂，对吧,High,Derogatory,Insulting and Aggressive,Contemptuous
因为丈夫（未婚夫），公婆是真正受压迫者。那些中老年断子老苟内心巴不得这种状况愈演愈烈，它们好作威作福，充分体会欺负人的乐趣，所以它们是网络女拳的主力军,High,Accusatory,Derogatory and Hostile,Contemptuous
太棒了呀，不用被道德和素质绑架了，既然同也恶心正常人，那我恶心同就不用避讳了，舒服，大胆讨厌一些人太爽了,High,Provocative,Confrontational and Disrespectful,Hostile
普信女真下头,Medium,Disparaging,Contemptuous and Demeaning,Derogatory
好家伙，整活老哥把女拳的活性转然后买抖+推给女拳粉丝炸鱼,Medium,Mocking,Colloquial and Derisive,Disparaging
伪军比鬼子多。,Medium,Accusatory,Pejorative,Negative
反对一切圣母行为,Medium,Critical,Dismissive,Negative
有小腐沟帮男同宣传得好呗,Medium,Sarcastic,Colloquial and Slightly Derogatory,Mocking
单亲妈妈熟悉的剧情，有些蠢人活该被淘汰。,Medium,Dismissive,Insulting,Condemning
我们的妇女同志对外民族的包容程度已经达到人类进化史的巅峰，想必用不多久，全世界人民真的可以团结在一起呢,Low,Positive,Formal,Optimistic
