Sentence,Toxicity Level,Tone,Language,Implied Sentiment
تالله لئن دعاه زنجي تحت شجرة في أقصى أدغال أفريقيا سيفهمه ولئن شاء سيتقبل منه,High,Derogatory,Racist,Prejudiced
توقف عن سرقة أموالنا و قم بعملك اللعين,High,Aggressive,Confrontational,Angry
أتمنى أن يضربوا بعضهم البعض ياسخيف,High,Aggressive,Insulting,Hostile
الإجابة سهلة على السؤال الأخير، بالطبع هو أبله .,Medium,Dismissive,Insulting,Disparaging
يا إلهي، أنتم حقًا بدأتم تبدون غبيين الآن.,High,Insulting,Aggressive and Disrespectful,Hostile
الترجمة مشكوك فيها وحتى لو كانت صحيحة كيف تبي جندي بحرية يعرف وش اقوى قوة للأدميرال؟؟ مستحيل يعرف لأنه حشرة,High,Dismissive and Insulting,Derogatory and Confrontational,Hostile
لماذا هذه التعليقات الغبية.,Medium,Disrespectful,Confrontational,Negative
نزلوا العالم مظاهرات للتغيير عملتوهم شراميط وعكاريت، ما حدا استوعب انه فيه رفض للواقع البشع اللي عايشينهعارفين بال,High,Accusatory,Offensive and Derogatory,Hostile
غرامة على عدم لبس الكمامة وحظر 24 ساعة يومي الجمعة والسبت، حكومة قحاب مفيهاش شك هادي,High,Angry,Profane and Contemptuous,Hostile
احنا نسمي قردوغان الخليفة ابوصومعة 😂,Medium,Mocking,Informal and Derogatory,Disrespectful
انت عبيط انت بتكلم واحد جايب هدفين وهو اللي جايب اهدافهم ف البطولة السنادي واللي فاتت ه…,Medium,Sarcastic and Dismissive,Insulting and Defensive,Condescending
والله ان الفساد ودمار البلد هي غرفة التجاره والحكومه لعنة الله عليكم,High,Angry,Confrontational and Insulting,Hostile
هذا بلد حر يحمي حقوق التعديل من الشيوعيين الصعاليك مثلك.,High,Hostile,Confrontational and Insulting,Disparaging
بالطبع أشعر بتحسن لعدم التعرض للقذارة والهراء.,Medium,Relieved but Derogatory,Derogatory,Positive with Underlying Negativity
يلعن ابوك ويلعن ابو ياللي بيتطاول على السيد حسن قائد المقاومه ويتطاول على رجال الرجال ويلعن ابو ا,High,Aggressive,Vulgar and Confrontational,Hostile
مجتمع عبارة عن شراميط بتتحكم فيهم هرموناتهم,High,Offensive,Derogatory and Disrespectful,Contemptuous
بالله لين متى وانت غبي ياخي ارحمنا,High,Insulting and Frustrated,Derogatory and Aggressive,Hostile
ما تكون مثل بوب، جربوع صغير بيحكي من حساب وهمي. 😂,Medium,Mocking,Derisive and Insulting,Disrespectful
الشاهي البارد مع فول بريال ويالفقر يلعن ابوك مافيك حيلة,High,Aggressive,Insulting,Hostile
ركز زين يا حمار بالسؤال... قال توقعاتكم باللعبة ما قال رايكم,High,Aggressive,Confrontational and Insulting,Hostile
ضحوا بأفضل شخصية نسائية وبعدها مباشرة بأفضل شخصية رجالية وكابلهم الراقي الجميل، لعنة الله عليكم وانتهى المسلسل..,Medium,Angry,Aggressive,Hostile
طيب هذه صفة فيك يعني مثل ما اقول يا دب,Medium,Sarcastic,Casual and Insulting,Negative
أقاتِلُ في ساحةِ المعركة وحدِي ، أنا الجيشُ لـ نفسي ، وأنا السيفُ ذاته.💔 والله ما ألوم ميسي مدام معه مدرب غبي ولاع…,Medium,Defensive and Frustrated,Expressive and Insulting,Frustration and Contempt
مدري مين يقتل طفل وحده عشان ما بدالته الحب يلعن ابوك ي ززقق,High,Aggressive,Offensive and Violent,Hostile
من يشاهد هذا انهيق يعلم انه أمام اعاجم ألسناً وعقولاً ، ومن يسمع مقولاتهم يدرك ان دينا المجوس…,High,Derogatory,Aggressive and Insulting,Hostile
لعنة الله على من قتل نفس بغير حق في العالم كله لعنة الله على حافظ جحش النصيري وجيشه اللذي,High,Condemnatory,Hostile and Offensive,Hateful
شوف نفسها بس اللي بالمقطع دبه شوي,Medium,Derogatory,Casual and Insulting,Disparaging
خذوهم على قد عقلهم بس قبلها عطوهم كف,High,Aggressive,Disrespectful and Violent,Hostile
هل تقصد مثل دنيس كودير، يا أحمق؟,Medium,Derogatory,Insulting,Disparaging
اسمع يا جحش كل كلامك وسبك وشتمك لا يعنينا شي هو سوال واذا انت من صلب رجال جاوبه شو قدم…,High,Aggressive and Insulting,Confrontational and Disrespectful,Hostile
روبا قردوغان يموت سياسيا وشعبيا وأصبح فى النزع الأخير.مات حلم الخلافه.فقد الأمل فى دخول أتحاد أو,High,Derogatory and Dismissive,Aggressive and Insulting,Hostile
وأشك أن البحرية الصينية البائسة يمكنها هزيمة البحرية الكندية.,Medium,Disparaging,Critical,Doubtful
هؤلاء المفوضون الأربعة في المقاطعة فاسدون جدا,High,Accusatory,Confrontational and Degrading,Hostile
هذا إشارة واضحة إلى الرجل الموحش لديك، ترامب.,Medium,Hostile,Insulting,Derogatory
اذا تحبون ال قردوغان اعملوا معروف الليرة في الدرك الاسفل هههه,Medium,Mocking,Sarcastic and Derogatory,Disdainful
المشكله هذي أفنان دبة يعني هي آخر وحده تتكلم عن أجسام الخلق الواحد يشوف نفسه قبل يعيب على غيره,High,Insulting,Derogatory and Bullying,Contemptuous
سفينة الحمقى تبحر بأقصى سرعة إلى الأمام.,Medium,Sarcastic,Metaphorical and Potentially Derogatory,Critical
طيب الغي هدف لونغليه وخل هدف ميسي تكفى يلعن ابوك 💔,High,Aggressive,Offensive and Confrontational,Hostile
تعليقك اللعين مثير للاشمئزاز، ولكن أكثر من ذلك، لا يتوافق مع المسيحية.,High,Offensive and Judgmental,Confrontational and Insulting,Hostile
اجانا متخلف ويحكي ترا ابل ماتسوي شئ وتأخذ ضريبه ٣٠% ومن فورت خفضت الاسعار شواي قالوا لا نبي فلوس اكثر خلاص…,High,Condemnatory,Insulting and Critical,Negative
كثروا المنافقين اصحاب المصالح هاذا اكبر كلب لأيران في لبنان ، تابع هالفديوا وتعرف هالمرتزق …,High,Aggressive,Hostile and Insulting,Contemptuous
اذهب خلف المجرمين لا تزرع الأغبياء!,High,Aggressive,Confrontational and Insulting,Hostile
يتم دفع الأموال لبراون للتحرش بنساء عديدات.,High,Accusatory,Insinuating and Offensive,Malicious
شبعنا كلام يلعن امك عدي اي خط فيهم وخلصنا,High,Aggressive,Abusive and Vulgar,Hostile
ايه انا اقصد كذا لان قبل كنت انا ادعسك,High,Aggressive,Confrontational and Insulting,Hostile
الجهل مثل جهلك هو كابوس.,High,Insulting,Confrontational and Offensive,Hostile
حاولت أن تجعل نقطة غير ذات صلة باستخدام تعميم غبي حقا.,Medium,Dismissive,Confrontational and Insulting,Critical
مش ملاحظ ان موضوع الازمه القلبيه ده بقى قديم ،، الناس دي معندهاش تجديد ،، تفكير متخلف وبيخاطب متخلفين,High,Dismissive and Derogatory,Insulting and Disparaging,Hostile
لعنة الله عليكم نمد لكم حبل الوصل وانتم بالجفا تقطعونه,High,Aggressive and Condemnatory,Confrontational and Insulting,Hostile
دامك اخترت انك تتزوج و تجيب اطفال تحمل مسؤوليتهم كاملة و تربيتهم مو تتكل على الي حولك يا متخلف 🤭,High,Accusatory and Insulting,Confrontational,Disapproving
يلعن امك حكم ظلم عيني عينك حسبي الله و نعم الوكيل,High,Aggressive,Abusive and Derogatory,Condemning
اطلع اطلع منت حق كوره ي غبي,High,Aggressive,Confrontational and Insulting,Hostile
اللعنة على تلك الأمهات الصغيرات اللاتي يوصلن أطفالهن إلى الرعاية النهارية عبر الثلوج المنجرفة,High,Angry,Offensive and Insulting,Hostile
أنت قذر ياجبان,High,Aggressive,Direct and Insulting,Hostile
تعليق غبي، لكنه سرعان ما أدرك خطأه وصححه.,Low,Critical but Rectifying,Informal and Judgemental,Neutral to Positive
ما هذا الهراء عن الأماني؟,Medium,Dismissive,Confrontational,Frustrated
الذين يأبهون بالظالمين المغلوبين كلهم مثيرون للشفقة وعاجزين وفاسدين ينبغي أن يستقيلوا من أجلهم أي الاستقالة.,High,Disdainful,Confrontational and Derogatory,Condemnatory
قتل الأبرياء الذين أوشكوا أن يولدوا سيكون الخيار الأخير,High,Disturbing,Violent,Menacing
عدد لا يحصى من الحماقات قد رصدت من قبلي.,Medium,Critical,Dismissive and Derogatory,Disapproval
يا سلام يعني سويت خير تعطيهم خويك وربي ادعسك على ذي الكلمة ماشي,High,Aggressive,Threatening and Confrontational,Hostile
ومن حق هذا الزبال أن يتكلم مهما كانت رسالته خسيسة.,High,Derogatory,Offensive and Insulting,Contemptuous
اوكي قزم بس شدخل هطف,High,Offensive,Insulting and Demeaning,Disrespectful
لهذا السبب لا تهتم تركيا بأفكارك اللعينة,High,Dismissive,Confrontational and Insulting,Hostile
قرآن ترضى او مترضاش يا متخلف منك ليها,High,Aggressive and Demeaning,Insulting and Confrontational,Disdainful
من كثر ما اشوف امثالك الاغبياء معد اتعجب كيف العصملي حكم البلاد العربيه كم قرن لانه ا…,High,Sarcastic and Dismissive,Insulting and Derogatory,Contemptuous
ماذا حدث للميزة التي كانت تتيح للقراء تجاهل المنشورات الغبية والمسيئة على لوحات تعليقات GM؟,Medium,Inquisitive yet Critical,Mildly Confrontational,Displeased
راح يجيك الدور يا دبه,Medium,Threatening,Colloquial and Insulting,Aggressive
لبنان لا يحبك ولا يحب اجدادك انتم اسباب الدمار يا منايك,High,Hostile,Confrontational and Insulting,Hateful
لعنة الله عليك في حدا يقبل يعيش بخيمة منشان يأخذ كيس رز ١٠كيلو وزيت وشويت عدس!!! سيد…,High,Accusatory and Disdainful,Aggressive and Derogatory,Contemptuous
البشر في الأساس أغبياء,High,Derogatory,Insulting,Contemptuous
اسولف للحلاق اقوله كيف كورونا بتركيا يقولي اصلا كورونا كذبه ولعبه سياسه رسالتي له يلعن ابوك واحلى يوم,High,Angry and Insulting,Aggressive and Disrespectful,Hostile
ههههههههههههههههههههههه اقسم بالله جرارين على مستوى عالي من الاحترافية خلاص ي قحاب عطوهم الدوري وريحونا,High,Mocking and Derogatory,Insulting and Vulgar,Contemptuous
انا قررت نجيب صعايدة ونوبيين السويس ولو في فلاحين سُمر ونعمل مسلسل زيّه ع الديق,Medium,Derogatory,Discriminatory,Offensive
توقف عن الاختباء خلف شاشة الكمبيوتر الصغيرة وأنت تكتب كأنك تعرف ما تتحدث عنه، يا جبان !,High,Accusatory and Insulting,Confrontational and Disrespectful,Contemptuous
حتى الخيام بهالبرد حسودهم هذولي شياطين الانس الا لعنة الله عليكم,High,Aggressive,Confrontational and Hostile,Very Negative
لذلك يمكنك الاختيار، قم بإصلاح قذارتمن أو سنقوم بإصلاحها لكم.,High,Threatening,Aggressive,Coercive
حان الوقت لسحب هذا الهراء,Medium,Frustrated,Confrontational,Discontent
هو انا ليه كل ما أشوف واحد زنجي في العاشر يبقي لابس سماعات و ماسك موبيل سامسونج جراند القديم,High,Derogatory,Racist and Stereotypical,Discriminatory
قلنا لكم هذا قنبله موقووته ع النصر ؟؟ لي متى الاداره ساكته عليه لعنة الله عليكم ليوم الدين,High,Aggressive,Threatening and Offensive,Hostile
يعني حياة المواطنين رخيصه عنكم ما يهمك من مات ع قد ما يهمك تثبت انك صح لعنة الله عليكم ولعنة الله ع السياسه والسياسيين,High,Angry and Accusatory,Aggressive and Offensive,Hostile
مجرد عرض آخر من المشاكل التي لم تتم الموافقة عليها تماما من قبل الزعيم الغبي,Medium,Disparaging,Insulting,Disrespectful
بس اللي مو غريب اني دايم ادعسك,High,Aggressive,Threatening and Disrespectful,Hostile
انا رايح انام يا شراميط,High,Aggressive,Vulgar and Offensive,Disdainful
بلنتي يلعن امك ياحكم الكل عرف الا انت,High,Aggressive,Confrontational and Insulting,Hostile
كيف تجرؤ أيها الزنجي القذر على معرفة تاريخ المناطق ؟,High,Aggressive,Derogatory and Insulting,Hostile
من هالتغير عرفت انه المدرب غبي خسران بالخمسه وفريقك منهار ودخل مهاجم رابع وطلع لاعب ارتكاز ياب العيد.,High,Critical,Accusatory and Insulting,Disdainful
الولايات المتحدة هي مكان مجنون ومريض .,Medium,Derisive,Critical,Negative
كنا بنتخانق مين جامعات خاصة و مين جامعات صعايدة,Medium,Contentious,Colloquial and Derogatory,Divisive
والله 😅 شراميط تصلحن لبعض الله يوفقكن ❤ ️ 🌚,High,Mocking,Vulgar and Derogatory,Hostile
يعني احنا نراجع ف القسم ونقيب قال لنا القصه يعني نكذبه ونصدقك يا متخلف,High,Accusatory,Confrontational and Insulting,Hostile
سب امه المتوفيه وانت تقول يتألم يتألم من خساره الاتحاد ولا فوز الإتحاد ماعرفنا يا جاهل,High,Aggressive,Insulting and Disrespectful,Hostile
وتحصلون على ما صوتتم له من الأصنام ولا ترحم الطبيعة الأم الأغبياء .,Medium,Derogatory,Insulting,Contemptuous
أنا لا أتذكر أي حركات غبية.,Low,Neutral,Informal,Uncertain
يكتبون بعض اللوائح اللعينة للأعمال التجارية، المزارع الصغيرة، ويعبرون قوانين الضرائب الغريبة المجنونة.,Medium,Critical,Informal and Derogatory,Disapproving
بعض الاطقم الي متمركزة على اساس تامين قلبت وصارت تضرب عشوائي وجزء من الهجوم ، الا لعنة الله عليكم,High,Aggressive,Hostile and Confrontational,Angry
لا كيف كذا الكيان الصهيوني يحب السلام ويسعى للسلام والأمان ولا كيف يا الإمارات ؟ عليكم لعنة الله,High,Sarcastic and Aggressive,Accusatory and Offensive,Hostile
لقد كان أوباما فاشلا تماما، والآن يبدو كخاسر متألم.,High,Derogatory,Insulting,Contemptuous
مجنون مثل الثعلب، أبقى الرئيس ترامب الماكر جيمس كومي في وضع مستقيم وضيق.,Medium,Derisive,Disparaging and Insulting,Contemptuous
انت ما تتخيل شعور الصدمة لاني صارلي سنين ما شفتهم واذكرهم اقزام صغيرة 😂😂😂,Medium,Mocking,Derogatory,Disrespectful
هذا كله يخرج من جيوبنا النتنة ، وأنا لست واثقا من ذلك.,Medium,Frustrated,Disparaging,Discontent
العائلة الحاكمة في السعودية قد تكون غبية، لكني لا أعتقد أن السعوديين ليس لديهم مستشارين جيدين.,High,Dismissive and Condescending,Insulting,Hostile
هذا الي قدرتو عليه عليكم لعنة الله المنظمات هي أكثر من تنتهك حقوق الإنسان وانت في مواقع ال…,High,Accusatory and Hostile,Confrontational and Insulting,Hostile
المدرب الجرار رافع صغطي اكثر من الحكم يلعن ابوك واهلك,High,Aggressive,Offensive and Insulting,Hostile
من الغباء القفز في الماء بجانب القاتل .,Medium,Critical,Descriptive and Judgmental,Disapproving
لا تتكلم عن ردت الفعل وانت لاترى الفعل نفسه انت أحد شراميط الدوحه ولك من البذائه النصيب الأكبر,High,Aggressive,Insulting and Offensive,Hostile
وين القضاء عنهم لازم يتوقف بثه ويتحاسبون وين وصل بنا الحال نشر القذارة والرذيلة وتدمير الأطفال لعنة الله,High,Aggressive,Confrontational and Insulting,Hostile
يلعن امك يا جوالي ويلعن امك يا نتي خلقة صورة صارلوا نص ساعة بيرفعها ع تويتر ومش راضي لييش,High,Angry,Profane and Insulting,Frustrated
أول تفكير لي كان في تحمير جميع الأشخاص المتورطين.,High,Aggressive,Threatening,Hostile
يا حمقاء انا سأقول لكي اذهبي لأي مختبر احيائي وفسري لي الشجر الجينية 🙂 التطور قائم على ثلاث مح…,High,Insulting,Confrontational,Aggressive
توقف عن كونك سفيه ملعون,High,Aggressive,Confrontational and Insulting,Hostile
العينتين ليش حظرتني اصلا انا ما بعرفك يا حشرة ولابعرف حسابك لو مو داخل ع حساب اليسا شواف الاقتباس تبعها الك ما شوفك…,High,Aggressive,Insulting,Hostile
حزم الانفصال السخية اللعينة !,Medium,Angry,Insulting,Frustration
للحين حاقد على ابوي عشان وريته وحده شعرها بينك و نفسي اصبغ زيها و قال هذا لون قحاب,High,Angry and Offensive,Confrontational and Vulgar,Resentful
لا والله انها لحجية حيل,Low,Colloquial,Casual,Neutral
من الذي جنح للسلام يا جحش ومن الذي قدم التنازلات من أجل السلام ومن الذي تنصل من الاتفاقيات ولا هو كلام وبس,High,Aggressive,Insulting,Hostile
لعنة الله عليك يا يهودي فقد وعدنا الله بالنصر عليكم ووعد الله حق لسنا نا…,High,Aggressive,Confrontational and Insulting,Hostile
النفسي الذي يعاني منه هذا الاحتلال؟ 19 عاماً عندكم في السجون والان تذكرتم أن لديكم أمور للتحقيق معه فيها؟ لعنة الله…,High,Accusatory and Hostile,Confrontational and Offensive,Angry
السيسي هز عرش قردوغان. سحب من تحت قدمه بساط الخلافه والسلطان. سقط على جنبه يبكي مثل النسوان. وحصار فى ليبيا والمتو…,High,Derisive,Confrontational and Mocking,Hostile
يعني قصفتم المواطنين وتركتم الحكومة عليكم لعنة الله والناس أجمعين,High,Angry and Accusatory,Hostile and Condemnatory,Condemnatory
هذة حقيقة حماس التي لم يعد لهم مفر منها....حماس أعلنت وصرحت أنها مع المجوس,High,Aggressive,Accusatory and Hostile,Condemnatory
أجل، الكونغرس، مجلس الشيوخ، ورؤساءنا خصوصا اتباع بوش الأغبياء.,High,Offensive and Derogatory,Insulting and Confrontational,Hostile
آسف لأنك تعيش بجوار شخص غبي.,Medium,Apologetic,Casual and Insulting,Negative
آسف، كيلي، لا نريدك أو فحمك القذر هنا في كندا.,High,Dismissive,Confrontational and Insulting,Exclusionary
