Sentence,Toxicity Level,Tone,Language,Implied Sentiment
तू कहा अपना झोपड़ा मरवा रही है मादरचोद कूत्ती ?,High,Abusive,Insulting and Offensive,Aggressive
मैं बहुत कद्र करते थे सिंधु को लेकिन ये तो नकारा है।,Low,Disappointed,Respectful,Disappointment
तेरे गांड मारके गोपाल नाम नही रख दिया तो बोलना|,High,Disrespectful,Vulgar and Offensive,Aggressive
हरामजादों का मन अभी भरा नहीं है।,High,Derogatory,Abusive,Negative
वीडियो मे एक रंडी का बच्चा कविता सुना रहा है।,High,Derogatory,Offensive and Insensitive,Disrespectful
इस कमीने भूषण को तो सेना के हवाले कर देना चाहिए,High,Directive,Aggressive and Insulting,Hostile
सोचिये ऐसी नीच सोच के इस व्यक्ति ने भोली-भाली जनता को कितनी बेरहमी से लूटा-खसोटा होगा |,High,Disdainful,Critical and Contemptuous,Outrage and Disrespectful
इन हरामी को सबक सिखाने का इससे अच्छा मौका नहीं मिलेगा ..,High,Dismissive,Derogatory and Insulting,Hostile
नीच नीच ही होता है राजा बन जाए तो भी |,Low,Neutral,Casual,Neutral
साले तुम जेसे लोग कुत्तेपन की हद्द पार कर चुके हो,High,Accusatory,Aggressive and Insulting,Contemptuous
ये रंडी कांग्रेस की बड़ी दुश्मनों में से एक,High,Derogatory,Offensive and Provocative,Hateful
भेनचोद चोर लुटेरे तो भटके हुए नौजवान है,High,Abusive,Aggressive and Insulting,Hostile
वहां का मुख्यमंत्री भड़वा है ।,Medium,Derogatory,Insulting,Negative
इनकी सेलेरी पहुंच जायेगी घर पर और गरीब जनता फिर से वही रंडी रोना शुरू कर देगी कि विकास नही हुआ,High,Disparaging,Derogatory,Negative
हरामी उन के खिलाफ आवाज भी न उठाए?,High,Accusatory,Insulting,Hostile
अरे मादरचोद इसपे क्या कहना है तेरा?,High,Aggressive,Offensive and Insulting,Hostile
ये तुम्हारे समझ के बाहर है तुम रंडी रोओ इधर मत घुसो।,High,Insulting and Dismissive,Vulgar and Offensive,Hostile
भड़वा मगर तुजे तो पता चले !,Medium,Taunting,Informal,Contemptuous
अरे देखो देखो कौन भोंकी ओ हेलो तू तेरी उंगलियों का उपयोग ट्वीट करने में नहीं कही और ही चला,High,Disrespectful,Aggressive and Demeaning,Derogatory
